"행정구역별","성별","연령별","항목","단위","2015 년",
"읍부","계","75~79","중학교","","2756",
"읍부","계","75~79","고등학교","","2128",
"읍부","계","75~79","대학(4년제 미만)","","123",
"읍부","계","75~79","대학교(4년제 이상)","","434",
"읍부","계","75~79","대학원 이상","","57",
"읍부","계","75~79","안 받았음(미취학 포함)","","6444",
"읍부","계","80~84","내국인(60세 이상)-계","","13735",
"읍부","계","80~84","초등학교","","5262",
"읍부","계","80~84","중학교","","1029",
"읍부","계","80~84","고등학교","","975",
"읍부","계","80~84","대학(4년제 미만)","","90",
"읍부","계","80~84","대학교(4년제 이상)","","251",
"읍부","계","80~84","대학원 이상","","11",
"읍부","계","80~84","안 받았음(미취학 포함)","","6117",
"읍부","계","85세 이상","내국인(60세 이상)-계","","8642",
"읍부","계","85세 이상","초등학교","","2537",
"읍부","계","85세 이상","중학교","","351",
"읍부","계","85세 이상","고등학교","","254",
"읍부","계","85세 이상","대학(4년제 미만)","","29",
"읍부","계","85세 이상","대학교(4년제 이상)","","80",
"읍부","계","85세 이상","대학원 이상","","3",
"읍부","계","85세 이상","안 받았음(미취학 포함)","","5388",
"읍부","남자","합계","내국인(60세 이상)-계","","55428",
"읍부","남자","합계","초등학교","","17676",
"읍부","남자","합계","중학교","","13502",
"읍부","남자","합계","고등학교","","15147",
"읍부","남자","합계","대학(4년제 미만)","","1401",
"읍부","남자","합계","대학교(4년제 이상)","","3157",
"읍부","남자","합계","대학원 이상","","767",
"읍부","남자","합계","안 받았음(미취학 포함)","","3778",
"읍부","남자","60~64","내국인(60세 이상)-계","","17195",
"읍부","남자","60~64","초등학교","","3431",
"읍부","남자","60~64","중학교","","4508",
"읍부","남자","60~64","고등학교","","6542",
"읍부","남자","60~64","대학(4년제 미만)","","739",
"읍부","남자","60~64","대학교(4년제 이상)","","1298",
"읍부","남자","60~64","대학원 이상","","387",
"읍부","남자","60~64","안 받았음(미취학 포함)","","290",
"읍부","남자","65~69","내국인(60세 이상)-계","","12919",
"읍부","남자","65~69","초등학교","","3726",
"읍부","남자","65~69","중학교","","3736",
"읍부","남자","65~69","고등학교","","3823",
"읍부","남자","65~69","대학(4년제 미만)","","308",
"읍부","남자","65~69","대학교(4년제 이상)","","675",
"읍부","남자","65~69","대학원 이상","","231",
"읍부","남자","65~69","안 받았음(미취학 포함)","","420",
"읍부","남자","70~74","내국인(60세 이상)-계","","10647",
"읍부","남자","70~74","초등학교","","4450",
"읍부","남자","70~74","중학교","","2578",
"읍부","남자","70~74","고등학교","","2126",
"읍부","남자","70~74","대학(4년제 미만)","","163",
"읍부","남자","70~74","대학교(4년제 이상)","","504",
"읍부","남자","70~74","대학원 이상","","84",
"읍부","남자","70~74","안 받았음(미취학 포함)","","742",
"읍부","남자","75~79","내국인(60세 이상)-계","","8248",
"읍부","남자","75~79","초등학교","","3386",
"읍부","남자","75~79","중학교","","1809",
"읍부","남자","75~79","고등학교","","1685",
"읍부","남자","75~79","대학(4년제 미만)","","108",
"읍부","남자","75~79","대학교(4년제 이상)","","388",
"읍부","남자","75~79","대학원 이상","","51",
"읍부","남자","75~79","안 받았음(미취학 포함)","","821",
"읍부","남자","80~84","내국인(60세 이상)-계","","4403",
"읍부","남자","80~84","초등학교","","1812",
"읍부","남자","80~84","중학교","","635",
"읍부","남자","80~84","고등학교","","815",
"읍부","남자","80~84","대학(4년제 미만)","","64",
"읍부","남자","80~84","대학교(4년제 이상)","","238",
"읍부","남자","80~84","대학원 이상","","11",
"읍부","남자","80~84","안 받았음(미취학 포함)","","828",
"읍부","남자","85세 이상","내국인(60세 이상)-계","","2016",
"읍부","남자","85세 이상","초등학교","","871",
"읍부","남자","85세 이상","중학교","","236",
"읍부","남자","85세 이상","고등학교","","156",
"읍부","남자","85세 이상","대학(4년제 미만)","","19",
"읍부","남자","85세 이상","대학교(4년제 이상)","","54",
"읍부","남자","85세 이상","대학원 이상","","3",
"읍부","남자","85세 이상","안 받았음(미취학 포함)","","677",
"읍부","여자","합계","내국인(60세 이상)-계","","76787",
"읍부","여자","합계","초등학교","","35743",
"읍부","여자","합계","중학교","","11361",
"읍부","여자","합계","고등학교","","6557",
"읍부","여자","합계","대학(4년제 미만)","","570",
"읍부","여자","합계","대학교(4년제 이상)","","753",
"읍부","여자","합계","대학원 이상","","106",
"읍부","여자","합계","안 받았음(미취학 포함)","","21697",
"읍부","여자","60~64","내국인(60세 이상)-계","","17748",
"읍부","여자","60~64","초등학교","","7433",
"읍부","여자","60~64","중학교","","5222",
"읍부","여자","60~64","고등학교","","3640",
"읍부","여자","60~64","대학(4년제 미만)","","285",
"읍부","여자","60~64","대학교(4년제 이상)","","352",
"읍부","여자","60~64","대학원 이상","","71",
"읍부","여자","60~64","안 받았음(미취학 포함)","","745",
"읍부","여자","65~69","내국인(60세 이상)-계","","14419",
"읍부","여자","65~69","초등학교","","7925",
"읍부","여자","65~69","중학교","","3017",
"읍부","여자","65~69","고등학교","","1525",
"읍부","여자","65~69","대학(4년제 미만)","","192",
"읍부","여자","65~69","대학교(4년제 이상)","","199",
"읍부","여자","65~69","대학원 이상","","16",
"읍부","여자","65~69","안 받았음(미취학 포함)","","1545",
"읍부","여자","70~74","내국인(60세 이상)-계","","14580",
"읍부","여자","70~74","초등학교","","8267",
"읍부","여자","70~74","중학교","","1666",
"읍부","여자","70~74","고등학교","","691",
"읍부","여자","70~74","대학(4년제 미만)","","42",
"읍부","여자","70~74","대학교(4년제 이상)","","117",
"읍부","여자","70~74","대학원 이상","","13",
"읍부","여자","70~74","안 받았음(미취학 포함)","","3784",
"읍부","여자","75~79","내국인(60세 이상)-계","","14082",
"읍부","여자","75~79","초등학교","","7002",
"읍부","여자","75~79","중학교","","947",
"읍부","여자","75~79","고등학교","","443",
"읍부","여자","75~79","대학(4년제 미만)","","15",
"읍부","여자","75~79","대학교(4년제 이상)","","46",
"읍부","여자","75~79","대학원 이상","","6",
"읍부","여자","75~79","안 받았음(미취학 포함)","","5623",
"읍부","여자","80~84","내국인(60세 이상)-계","","9332",
"읍부","여자","80~84","초등학교","","3450",
"읍부","여자","80~84","중학교","","394",
"읍부","여자","80~84","고등학교","","160",
"읍부","여자","80~84","대학(4년제 미만)","","26",
"읍부","여자","80~84","대학교(4년제 이상)","","13",
"읍부","여자","80~84","대학원 이상","","",
"읍부","여자","80~84","안 받았음(미취학 포함)","","5289",
"읍부","여자","85세 이상","내국인(60세 이상)-계","","6626",
"읍부","여자","85세 이상","초등학교","","1666",
"읍부","여자","85세 이상","중학교","","115",
"읍부","여자","85세 이상","고등학교","","98",
"읍부","여자","85세 이상","대학(4년제 미만)","","10",
"읍부","여자","85세 이상","대학교(4년제 이상)","","26",
"읍부","여자","85세 이상","대학원 이상","","",
"읍부","여자","85세 이상","안 받았음(미취학 포함)","","4711",
"면부","계","합계","내국인(60세 이상)-계","","266320",
"면부","계","합계","초등학교","","117588",
"면부","계","합계","중학교","","40670",
"면부","계","합계","고등학교","","29629",
"면부","계","합계","대학(4년제 미만)","","2661",
"면부","계","합계","대학교(4년제 이상)","","6063",
"면부","계","합계","대학원 이상","","1431",
"면부","계","합계","안 받았음(미취학 포함)","","68278",
"면부","계","60~64","내국인(60세 이상)-계","","57880",
"면부","계","60~64","초등학교","","22863",
"면부","계","60~64","중학교","","15776",
"면부","계","60~64","고등학교","","12753",
"면부","계","60~64","대학(4년제 미만)","","1275",
"면부","계","60~64","대학교(4년제 이상)","","2424",
"면부","계","60~64","대학원 이상","","755",
"면부","계","60~64","안 받았음(미취학 포함)","","2034",
"면부","계","65~69","내국인(60세 이상)-계","","49320",
"면부","계","65~69","초등학교","","24633",
"면부","계","65~69","중학교","","10370",
"면부","계","65~69","고등학교","","7549",
"면부","계","65~69","대학(4년제 미만)","","677",
"면부","계","65~69","대학교(4년제 이상)","","1543",
"면부","계","65~69","대학원 이상","","386",
"면부","계","65~69","안 받았음(미취학 포함)","","4162",
"면부","계","70~74","내국인(60세 이상)-계","","53543",
"면부","계","70~74","초등학교","","28397",
"면부","계","70~74","중학교","","7709",
"면부","계","70~74","고등학교","","4349",
"면부","계","70~74","대학(4년제 미만)","","305",
"면부","계","70~74","대학교(4년제 이상)","","1045",
"면부","계","70~74","대학원 이상","","143",
"면부","계","70~74","안 받았음(미취학 포함)","","11595",
"면부","계","75~79","내국인(60세 이상)-계","","50927",
"면부","계","75~79","초등학교","","23717",
"면부","계","75~79","중학교","","4458",
"면부","계","75~79","고등학교","","3179",
"면부","계","75~79","대학(4년제 미만)","","208",
"면부","계","75~79","대학교(4년제 이상)","","625",
"면부","계","75~79","대학원 이상","","104",
"면부","계","75~79","안 받았음(미취학 포함)","","18636",
"면부","계","80~84","내국인(60세 이상)-계","","33312",
"면부","계","80~84","초등학교","","12604",
"면부","계","80~84","중학교","","1681",
"면부","계","80~84","고등학교","","1363",
"면부","계","80~84","대학(4년제 미만)","","134",
"면부","계","80~84","대학교(4년제 이상)","","319",
"면부","계","80~84","대학원 이상","","36",
"면부","계","80~84","안 받았음(미취학 포함)","","17175",
"면부","계","85세 이상","내국인(60세 이상)-계","","21338",
"면부","계","85세 이상","초등학교","","5374",
