"행정구역별(시군구)","산업별","항목","단위","2015 년",
"마산합포구","G. 도매 및 소매업","남-근무지","","6145",
"마산합포구","G. 도매 및 소매업","여-현거주지","","5748",
"마산합포구","G. 도매 및 소매업","여-근무지","","6373",
"마산합포구","H. 운수업","취업인구-현거주지","","3855",
"마산합포구","H. 운수업","취업인구-근무지","","3839",
"마산합포구","H. 운수업","남-현거주지","","3579",
"마산합포구","H. 운수업","남-근무지","","3611",
"마산합포구","H. 운수업","여-현거주지","","276",
"마산합포구","H. 운수업","여-근무지","","228",
"마산합포구","I. 숙박 및 음식점업","취업인구-현거주지","","7182",
"마산합포구","I. 숙박 및 음식점업","취업인구-근무지","","7542",
"마산합포구","I. 숙박 및 음식점업","남-현거주지","","2521",
"마산합포구","I. 숙박 및 음식점업","남-근무지","","2667",
"마산합포구","I. 숙박 및 음식점업","여-현거주지","","4661",
"마산합포구","I. 숙박 및 음식점업","여-근무지","","4875",
"마산합포구","J. 출판, 영상 방송통신 및 정보서비스업","취업인구-현거주지","","841",
"마산합포구","J. 출판, 영상 방송통신 및 정보서비스업","취업인구-근무지","","639",
"마산합포구","J. 출판, 영상 방송통신 및 정보서비스업","남-현거주지","","627",
"마산합포구","J. 출판, 영상 방송통신 및 정보서비스업","남-근무지","","425",
"마산합포구","J. 출판, 영상 방송통신 및 정보서비스업","여-현거주지","","214",
"마산합포구","J. 출판, 영상 방송통신 및 정보서비스업","여-근무지","","214",
"마산합포구","K. 금융 및 보험업","취업인구-현거주지","","2272",
"마산합포구","K. 금융 및 보험업","취업인구-근무지","","2111",
"마산합포구","K. 금융 및 보험업","남-현거주지","","1026",
"마산합포구","K. 금융 및 보험업","남-근무지","","876",
"마산합포구","K. 금융 및 보험업","여-현거주지","","1246",
"마산합포구","K. 금융 및 보험업","여-근무지","","1235",
"마산합포구","L. 부동산업 및 임대업","취업인구-현거주지","","1515",
"마산합포구","L. 부동산업 및 임대업","취업인구-근무지","","1523",
