"상반기","충남","천안시서북구",여자,912,529,46,7,330,3
"상반기","충남","공주시",합계,614,296,53,3,262,2
"상반기","충남","공주시",남자,351,148,40,2,161,2
"상반기","충남","공주시",여자,263,148,13,1,101,-
"상반기","충남","보령시",합계,654,416,60,8,170,7
"상반기","충남","보령시",남자,394,229,42,5,118,7
"상반기","충남","보령시",여자,260,187,18,3,52,-
"상반기","충남","아산시",합계,1803,918,180,26,679,3
"상반기","충남","아산시",남자,966,442,110,13,401,1
"상반기","충남","아산시",여자,837,476,70,13,278,2
"상반기","충남","서산시",합계,1216,537,148,8,523,6
"상반기","충남","서산시",남자,624,264,89,7,264,5
"상반기","충남","서산시",여자,592,273,59,1,259,1
"상반기","충남","논산시",합계,772,312,56,22,382,1
"상반기","충남","논산시",남자,421,148,38,14,221,1
"상반기","충남","논산시",여자,351,164,18,8,161,-
"상반기","충남","계룡시",합계,300,135,22,7,136,1
"상반기","충남","계룡시",남자,181,78,12,5,86,1
"상반기","충남","계룡시",여자,119,57,10,2,50,-
"상반기","충남","당진시",합계,1151,381,319,5,446,1
"상반기","충남","당진시",남자,639,200,186,4,249,1
"상반기","충남","당진시",여자,512,181,133,1,197,-
"상반기","충남","금산군",합계,605,243,26,8,328,1
"상반기","충남","금산군",남자,316,124,19,3,170,1
"상반기","충남","금산군",여자,289,119,7,5,158,-
"상반기","충남","부여군",합계,369,167,23,8,171,2
"상반기","충남","부여군",남자,200,70,18,5,107,1
"상반기","충남","부여군",여자,169,97,5,3,64,1
"상반기","충남","서천군",합계,323,139,20,2,162,1
"상반기","충남","서천군",남자,167,78,9,-,80,-
"상반기","충남","서천군",여자,156,61,11,2,82,1
"상반기","충남","청양군",합계,201,106,24,5,66,1
"상반기","충남","청양군",남자,108,51,17,3,37,-
"상반기","충남","청양군",여자,93,55,7,2,29,1
"상반기","충남","홍성군",합계,527,256,103,3,165,1
"상반기","충남","홍성군",남자,272,119,56,2,95,1
"상반기","충남","홍성군",여자,255,137,47,1,70,-
"상반기","충남","예산군",합계,604,206,90,5,303,4
"상반기","충남","예산군",남자,298,103,51,2,142,4
"상반기","충남","예산군",여자,306,103,39,3,161,-
"상반기","충남","태안군",합계,305,121,60,3,121,1
"상반기","충남","태안군",남자,159,56,33,3,67,-
"상반기","충남","태안군",여자,146,65,27,-,54,1
"상반기","전북","소계",합계,13774,6159,1208,87,6320,60
"상반기","전북","소계",남자,7573,3177,767,63,3566,40
"상반기","전북","소계",여자,6201,2982,441,24,2754,20
"상반기","전북","전주시완산구",합계,2625,1013,98,8,1506,9
"상반기","전북","전주시완산구",남자,1348,479,64,6,799,6
"상반기","전북","전주시완산구",여자,1277,534,34,2,707,3
"상반기","전북","전주시덕진구",합계,2269,966,104,15,1184,8
"상반기","전북","전주시덕진구",남자,1288,516,67,8,697,5
"상반기","전북","전주시덕진구",여자,981,450,37,7,487,3
"상반기","전북","군산시",합계,2109,1145,319,13,632,9
"상반기","전북","군산시",남자,1204,623,197,10,374,6
"상반기","전북","군산시",여자,905,522,122,3,258,3
"상반기","전북","익산시",합계,2233,979,87,13,1154,15
"상반기","전북","익산시",남자,1190,494,58,11,627,10
"상반기","전북","익산시",여자,1043,485,29,2,527,5
"상반기","전북","정읍시",합계,775,366,86,16,307,2
"상반기","전북","정읍시",남자,448,188,53,12,195,-
"상반기","전북","정읍시",여자,327,178,33,4,112,2
"상반기","전북","남원시",합계,660,436,29,3,192,2
"상반기","전북","남원시",남자,355,225,17,3,110,1
"상반기","전북","남원시",여자,305,211,12,-,82,1
"상반기","전북","김제시",합계,553,220,48,1,284,3
"상반기","전북","김제시",남자,292,99,34,-,159,2
"상반기","전북","김제시",여자,261,121,14,1,125,1
"상반기","전북","완주군",합계,602,241,33,3,325,1
"상반기","전북","완주군",남자,349,132,21,2,194,1
"상반기","전북","완주군",여자,253,109,12,1,131,-
"상반기","전북","진안군",합계,180,89,11,1,79,-
"상반기","전북","진안군",남자,97,51,5,1,40,-
"상반기","전북","진안군",여자,83,38,6,-,39,-
"상반기","전북","무주군",합계,142,40,10,3,89,1
"상반기","전북","무주군",남자,87,26,5,2,54,1
"상반기","전북","무주군",여자,55,14,5,1,35,-
"상반기","전북","장수군",합계,141,74,15,5,47,-
"상반기","전북","장수군",남자,89,40,12,3,34,-
"상반기","전북","장수군",여자,52,34,3,2,13,-
"상반기","전북","임실군",합계,211,96,16,-,99,2
"상반기","전북","임실군",남자,124,55,10,-,59,2
"상반기","전북","임실군",여자,87,41,6,-,40,-
"상반기","전북","순창군",합계,322,165,26,4,127,1
"상반기","전북","순창군",남자,138,74,12,4,48,-
"상반기","전북","순창군",여자,184,91,14,-,79,1
"상반기","전북","고창군",합계,572,192,205,1,174,5
"상반기","전북","고창군",남자,338,103,132,1,102,4
"상반기","전북","고창군",여자,234,89,73,-,72,1
"상반기","전북","부안군",합계,380,137,121,1,121,2
"상반기","전북","부안군",남자,226,72,80,-,74,2
"상반기","전북","부안군",여자,154,65,41,1,47,-
"상반기","전남","소계",합계,19979,7521,3616,182,8660,58
"상반기","전남","소계",남자,11268,4021,2115,120,5012,46
"상반기","전남","소계",여자,8711,3500,1501,62,3648,12
"상반기","전남","목포시",합계,3521,967,442,20,2092,6
"상반기","전남","목포시",남자,1787,455,235,11,1086,5
"상반기","전남","목포시",여자,1734,512,207,9,1006,1
"상반기","전남","여수시",합계,3454,1403,579,64,1408,17
"상반기","전남","여수시",남자,2025,815,341,40,829,13
"상반기","전남","여수시",여자,1429,588,238,24,579,4
"상반기","전남","순천시",합계,2618,869,881,19,849,4
"상반기","전남","순천시",남자,1467,454,489,10,514,2
"상반기","전남","순천시",여자,1151,415,392,9,335,2
"상반기","전남","나주시",합계,867,308,105,9,445,-
"상반기","전남","나주시",남자,518,168,67,7,276,-
"상반기","전남","나주시",여자,349,140,38,2,169,-
"상반기","전남","광양시",합계,1114,494,263,7,350,3
"상반기","전남","광양시",남자,634,277,155,4,198,2
"상반기","전남","광양시",여자,480,217,108,3,152,1
"상반기","전남","담양군",합계,336,139,66,1,130,-
"상반기","전남","담양군",남자,206,81,51,1,73,-
"상반기","전남","담양군",여자,130,58,15,-,57,-
"상반기","전남","곡성군",합계,222,89,43,1,89,1
"상반기","전남","곡성군",남자,130,54,25,1,50,1
"상반기","전남","곡성군",여자,92,35,18,-,39,-
"상반기","전남","구례군",합계,172,59,69,-,44,-
"상반기","전남","구례군",남자,104,34,45,-,25,-
"상반기","전남","구례군",여자,68,25,24,-,19,-
"상반기","전남","고흥군",합계,1055,605,231,10,209,1
"상반기","전남","고흥군",남자,582,305,137,4,136,-
"상반기","전남","고흥군",여자,473,300,94,6,73,1
"상반기","전남","보성군",합계,431,203,60,1,167,3
"상반기","전남","보성군",남자,234,108,44,-,82,3
"상반기","전남","보성군",여자,197,95,16,1,85,-
"상반기","전남","화순군",합계,548,275,63,5,205,2
"상반기","전남","화순군",남자,337,161,45,4,127,2
"상반기","전남","화순군",여자,211,114,18,1,78,-
"상반기","전남","장흥군",합계,376,110,36,6,224,-
"상반기","전남","장흥군",남자,212,57,22,5,128,-
"상반기","전남","장흥군",여자,164,53,14,1,96,-
"상반기","전남","강진군",합계,271,151,24,2,94,-
"상반기","전남","강진군",남자,145,69,14,1,61,-
"상반기","전남","강진군",여자,126,82,10,1,33,-
"상반기","전남","해남군",합계,746,256,87,1,402,4
"상반기","전남","해남군",남자,405,127,48,-,230,3
"상반기","전남","해남군",여자,341,129,39,1,172,1
"상반기","전남","영암군",합계,570,202,62,3,303,2
"상반기","전남","영암군",남자,329,107,30,3,189,2
"상반기","전남","영암군",여자,241,95,32,-,114,-
"상반기","전남","무안군",합계,903,255,157,7,484,2
"상반기","전남","무안군",남자,520,130,99,7,284,2
"상반기","전남","무안군",여자,383,125,58,-,200,-
"상반기","전남","함평군",합계,307,150,44,3,110,1
"상반기","전남","함평군",남자,199,91,30,2,76,1
"상반기","전남","함평군",여자,108,59,14,1,34,-
"상반기","전남","영광군",합계,606,273,177,11,145,7
"상반기","전남","영광군",남자,358,147,108,9,94,7
"상반기","전남","영광군",여자,248,126,69,2,51,-
"상반기","전남","장성군",합계,364,194,41,-,129,2
"상반기","전남","장성군",남자,220,103,29,-,88,-
"상반기","전남","장성군",여자,144,91,12,-,41,2
"상반기","전남","완도군",합계,446,193,73,3,177,1
"상반기","전남","완도군",남자,249,103,45,2,99,1
"상반기","전남","완도군",여자,197,90,28,1,78,-
"상반기","전남","진도군",합계,409,161,43,2,203,-
"상반기","전남","진도군",남자,227,83,21,2,121,-
"상반기","전남","진도군",여자,182,78,22,-,82,-
"상반기","전남","신안군",합계,643,165,70,7,401,2
"상반기","전남","신안군",남자,380,92,35,7,246,2
"상반기","전남","신안군",여자,263,73,35,-,155,-
"상반기","경북","소계",합계,23838,9463,2355,191,11829,97
"상반기","경북","소계",남자,13035,4821,1406,116,6692,70
"상반기","경북","소계",여자,10803,4642,949,75,5137,27
"상반기","경북","포항시남구",합계,2272,931,132,17,1192,11
"상반기","경북","포항시남구",남자,1253,485,83,11,674,8
"상반기","경북","포항시남구",여자,1019,446,49,6,518,3
"상반기","경북","포항시북구",합계,2595,1200,172,17,1206,11
"상반기","경북","포항시북구",남자,1397,576,119,11,691,10
"상반기","경북","포항시북구",여자,1198,624,53,6,515,1
"상반기","경북","경주시",합계,2460,985,198,24,1253,10
"상반기","경북","경주시",남자,1360,510,107,16,727,6
"상반기","경북","경주시",여자,1100,475,91,8,526,4
"상반기","경북","김천시",합계,1415,679,122,13,601,7
"상반기","경북","김천시",남자,696,324,53,7,312,4
"상반기","경북","김천시",여자,719,355,69,6,289,3
"상반기","경북","안동시",합계,1465,483,264,14,704,-
"상반기","경북","안동시",남자,782,217,150,9,406,-
"상반기","경북","안동시",여자,683,266,114,5,298,-
"상반기","경북","구미시",합계,3380,1362,341,19,1658,16
"상반기","경북","구미시",남자,1867,707,218,12,930,13
"상반기","경북","구미시",여자,1513,655,123,7,728,3
"상반기","경북","영주시",합계,634,278,100,7,249,1
"상반기","경북","영주시",남자,350,144,57,3,146,1
"상반기","경북","영주시",여자,284,134,43,4,103,-
"상반기","경북","영천시",합계,1079,302,65,10,702,4
"상반기","경북","영천시",남자,571,152,35,9,375,3
"상반기","경북","영천시",여자,508,150,30,1,327,1
"상반기","경북","상주시",합계,844,508,98,10,228,4
"상반기","경북","상주시",남자,450,266,61,6,117,4
"상반기","경북","상주시",여자,394,242,37,4,111,-
"상반기","경북","문경시",합계,543,176,57,3,307,2
"상반기","경북","문경시",남자,298,81,38,2,177,2
"상반기","경북","문경시",여자,245,95,19,1,130,-
"상반기","경북","경산시",합계,2442,894,331,18,1199,10
"상반기","경북","경산시",남자,1322,457,180,10,675,7
"상반기","경북","경산시",여자,1120,437,151,8,524,3
"상반기","경북","군위군",합계,227,80,14,1,132,-
"상반기","경북","군위군",남자,136,47,11,1,77,-
"상반기","경북","군위군",여자,91,33,3,-,55,-
"상반기","경북","의성군",합계,360,123,35,2,200,2
"상반기","경북","의성군",남자,201,66,23,1,111,-
"상반기","경북","의성군",여자,159,57,12,1,89,2
"상반기","경북","청송군",합계,271,64,40,4,163,1
"상반기","경북","청송군",남자,156,35,27,-,94,1
"상반기","경북","청송군",여자,115,29,13,4,69,-
"상반기","경북","영양군",합계,134,47,19,1,67,1
"상반기","경북","영양군",남자,65,24,10,1,30,-
"상반기","경북","영양군",여자,69,23,9,-,37,1
"상반기","경북","영덕군",합계,366,217,19,5,125,2
"상반기","경북","영덕군",남자,214,128,10,1,75,-
"상반기","경북","영덕군",여자,152,89,9,4,50,2
"상반기","경북","청도군",합계,459,144,47,8,260,3
"상반기","경북","청도군",남자,266,78,24,5,159,2
"상반기","경북","청도군",여자,193,66,23,3,101,1
"상반기","경북","고령군",합계,289,122,31,2,134,1
"상반기","경북","고령군",남자,159,58,16,2,83,1
"상반기","경북","고령군",여자,130,64,15,-,51,-
"상반기","경북","성주군",합계,411,96,17,1,297,2
"상반기","경북","성주군",남자,239,50,10,-,179,2
"상반기","경북","성주군",여자,172,46,7,1,118,-
"상반기","경북","칠곡군",합계,996,399,82,5,510,4
"상반기","경북","칠곡군",남자,593,238,58,2,295,2
"상반기","경북","칠곡군",여자,403,161,24,3,215,2
"상반기","경북","예천군",합계,370,130,59,4,177,1
"상반기","경북","예천군",남자,194,51,42,2,99,1
"상반기","경북","예천군",여자,176,79,17,2,78,-
"상반기","경북","봉화군",합계,203,80,38,-,85,-
"상반기","경북","봉화군",남자,121,41,27,-,53,-
"상반기","경북","봉화군",여자,82,39,11,-,32,-
"상반기","경북","울진군",합계,446,100,65,2,279,3
"상반기","경북","울진군",남자,243,51,43,2,147,2
"상반기","경북","울진군",여자,203,49,22,-,132,1
"상반기","경북","울릉군",합계,177,63,9,4,101,1
"상반기","경북","울릉군",남자,102,35,4,3,60,1
"상반기","경북","울릉군",여자,75,28,5,1,41,-
"상반기","경남","소계",합계,30054,10764,3211,258,15821,133
"상반기","경남","소계",남자,17048,5735,1944,184,9185,99
"상반기","경남","소계",여자,13006,5029,1267,74,6636,34
"상반기","경남","창원시 의창구",합계,2315,920,376,11,1008,6
"상반기","경남","창원시 의창구",남자,1356,514,231,8,603,6
"상반기","경남","창원시 의창구",여자,959,406,145,3,405,-
"상반기","경남","창원시 성산구",합계,1850,880,144,15,811,8
"상반기","경남","창원시 성산구",남자,1064,467,88,11,498,7
"상반기","경남","창원시 성산구",여자,786,413,56,4,313,1
"상반기","경남","창원시 마산합포구",합계,1424,266,85,11,1062,8
"상반기","경남","창원시 마산합포구",남자,795,139,46,10,600,4
"상반기","경남","창원시 마산합포구",여자,629,127,39,1,462,4
"상반기","경남","창원시 마산회원구",합계,1683,398,102,11,1172,6
"상반기","경남","창원시 마산회원구",남자,920,202,67,8,643,5
"상반기","경남","창원시 마산회원구",여자,763,196,35,3,529,1
"상반기","경남","창원시 진해구",합계,1430,420,327,7,676,9
"상반기","경남","창원시 진해구",남자,814,207,209,3,395,7
"상반기","경남","창원시 진해구",여자,616,213,118,4,281,2
"상반기","경남","진주시",합계,2678,1539,134,28,977,3
"상반기","경남","진주시",남자,1512,858,87,18,549,3
"상반기","경남","진주시",여자,1166,681,47,10,428,-
"상반기","경남","통영시",합계,1830,355,186,17,1272,9
"상반기","경남","통영시",남자,1039,207,114,10,708,7
"상반기","경남","통영시",여자,791,148,72,7,564,2
"상반기","경남","사천시",합계,1187,515,82,17,573,4
"상반기","경남","사천시",남자,662,253,61,11,337,4
"상반기","경남","사천시",여자,525,262,21,6,236,-
"상반기","경남","김해시",합계,4575,1639,640,42,2254,24
"상반기","경남","김해시",남자,2625,889,381,31,1324,16
"상반기","경남","김해시",여자,1950,750,259,11,930,8
"상반기","경남","밀양시",합계,930,268,54,10,598,8
"상반기","경남","밀양시",남자,549,146,33,7,363,6
"상반기","경남","밀양시",여자,381,122,21,3,235,2
"상반기","경남","거제시",합계,2413,907,274,16,1216,14
"상반기","경남","거제시",남자,1421,476,185,13,747,11
"상반기","경남","거제시",여자,992,431,89,3,469,3
"상반기","경남","양산시",합계,3259,1088,286,19,1866,18
"상반기","경남","양산시",남자,1790,546,178,14,1052,10
"상반기","경남","양산시",여자,1469,542,108,5,814,8
"상반기","경남","의령군",합계,212,79,16,1,116,1
"상반기","경남","의령군",남자,138,44,10,1,83,1
"상반기","경남","의령군",여자,74,35,6,-,33,-
"상반기","경남","함안군",합계,600,128,41,5,426,1
"상반기","경남","함안군",남자,326,69,23,2,232,1
"상반기","경남","함안군",여자,274,59,18,3,194,-
"상반기","경남","창녕군",합계,524,198,38,3,285,2
"상반기","경남","창녕군",남자,285,96,21,3,165,2
"상반기","경남","창녕군",여자,239,102,17,-,120,-
"상반기","경남","고성군",합계,670,178,168,7,317,3
"상반기","경남","고성군",남자,368,98,72,6,192,2
"상반기","경남","고성군",여자,302,80,96,1,125,1
"상반기","경남","남해군",합계,617,231,37,20,329,2
"상반기","경남","남해군",남자,317,110,22,15,170,2
"상반기","경남","남해군",여자,300,121,15,5,159,-
"상반기","경남","하동군",합계,372,212,26,6,128,2
"상반기","경남","하동군",남자,212,111,18,5,78,2
"상반기","경남","하동군",여자,160,101,8,1,50,-
"상반기","경남","산청군",합계,255,115,16,3,121,-
"상반기","경남","산청군",남자,160,66,10,2,82,-
"상반기","경남","산청군",여자,95,49,6,1,39,-
"상반기","경남","함양군",합계,327,159,28,4,136,1
"상반기","경남","함양군",남자,189,90,18,1,80,1
"상반기","경남","함양군",여자,138,69,10,3,56,-
"상반기","경남","거창군",합계,562,149,126,2,285,2
"상반기","경남","거창군",남자,295,70,54,2,169,1
"상반기","경남","거창군",여자,267,79,72,-,116,1
"상반기","경남","합천군",합계,341,120,25,3,193,2
"상반기","경남","합천군",남자,211,77,16,3,115,1
"상반기","경남","합천군",여자,130,43,9,-,78,1
"상반기","제주","소계",합계,6094,2020,423,31,3620,18
"상반기","제주","소계",남자,3472,1060,269,21,2122,13
"상반기","제주","소계",여자,2622,960,154,10,1498,5
"상반기","제주","제주시",합계,4420,1370,342,24,2684,17
"상반기","제주","제주시",남자,2527,714,215,15,1583,13
"상반기","제주","제주시",여자,1893,656,127,9,1101,4
"상반기","제주","서귀포시",합계,1674,650,81,7,936,1
"상반기","제주","서귀포시",남자,945,346,54,6,539,-
"상반기","제주","서귀포시",여자,729,304,27,1,397,1
"하반기","계","소계",합계,412366,166322,40564,3264,202216,1504
"하반기","계","소계",남자,226606,85002,24044,2158,115402,1091
"하반기","계","소계",여자,185760,81320,16520,1106,86814,413
"하반기","서울","소계",합계,66604,28694,6537,594,30779,244
"하반기","서울","소계",남자,34998,14097,3720,394,16787,182
"하반기","서울","소계",여자,31606,14597,2817,200,13992,62
"하반기","서울","종로구",합계,855,316,61,4,474,3
"하반기","서울","종로구",남자,479,161,37,2,279,2
"하반기","서울","종로구",여자,376,155,24,2,195,1
"하반기","서울","중구",합계,866,348,80,9,429,6
"하반기","서울","중구",남자,465,170,53,3,239,5
"하반기","서울","중구",여자,401,178,27,6,190,1
"하반기","서울","용산구",합계,1483,594,84,25,780,9
"하반기","서울","용산구",남자,748,273,52,15,408,5
"하반기","서울","용산구",여자,735,321,32,10,372,4
"하반기","서울","성동구",합계,2115,755,187,10,1163,11
"하반기","서울","성동구",남자,1125,384,110,7,624,8
"하반기","서울","성동구",여자,990,371,77,3,539,3
"하반기","서울","광진구",합계,2452,1106,374,13,959,11
"하반기","서울","광진구",남자,1302,509,197,10,586,6
"하반기","서울","광진구",여자,1150,597,177,3,373,5
"하반기","서울","동대문구",합계,2749,1030,167,32,1520,8
"하반기","서울","동대문구",남자,1425,507,96,25,797,7
"하반기","서울","동대문구",여자,1324,523,71,7,723,1
"하반기","서울","중랑구",합계,2701,1347,342,37,975,12
"하반기","서울","중랑구",남자,1423,660,196,26,541,8
"하반기","서울","중랑구",여자,1278,687,146,11,434,4
"하반기","서울","성북구",합계,2918,1434,266,29,1189,9
"하반기","서울","성북구",남자,1557,743,144,21,649,6
"하반기","서울","성북구",여자,1361,691,122,8,540,3
"하반기","서울","강북구",합계,2122,778,188,25,1131,6
"하반기","서울","강북구",남자,1083,389,101,18,575,6
"하반기","서울","강북구",여자,1039,389,87,7,556,-
"하반기","서울","도봉구",합계,2373,949,246,22,1156,10
"하반기","서울","도봉구",남자,1251,461,136,13,641,8
"하반기","서울","도봉구",여자,1122,488,110,9,515,2
"하반기","서울","노원구",합계,4301,2235,315,45,1706,21
"하반기","서울","노원구",남자,2301,1131,184,31,955,16
"하반기","서울","노원구",여자,2000,1104,131,14,751,5
"하반기","서울","은평구",합계,4448,1880,419,36,2113,14
"하반기","서울","은평구",남자,2115,801,248,24,1042,10
"하반기","서울","은평구",여자,2333,1079,171,12,1071,4
"하반기","서울","서대문구",합계,2156,882,149,39,1086,5
"하반기","서울","서대문구",남자,1078,406,89,25,558,5
"하반기","서울","서대문구",여자,1078,476,60,14,528,-
"하반기","서울","마포구",합계,2230,912,243,23,1052,9
"하반기","서울","마포구",남자,1173,446,134,12,581,8
"하반기","서울","마포구",여자,1057,466,109,11,471,1
"하반기","서울","양천구",합계,3037,1131,182,21,1703,11
"하반기","서울","양천구",남자,1616,585,116,15,900,10
"하반기","서울","양천구",여자,1421,546,66,6,803,1
"하반기","서울","강서구",합계,3944,1336,339,34,2235,17
"하반기","서울","강서구",남자,2108,680,187,25,1216,15
"하반기","서울","강서구",여자,1836,656,152,9,1019,2
"하반기","서울","구로구",합계,3047,1440,297,23,1287,5
"하반기","서울","구로구",남자,1620,717,175,13,715,5
"하반기","서울","구로구",여자,1427,723,122,10,572,-
"하반기","서울","금천구",합계,1703,981,134,18,570,7
"하반기","서울","금천구",남자,883,469,71,15,328,4
"하반기","서울","금천구",여자,820,512,63,3,242,3
"하반기","서울","영등포구",합계,2675,1248,308,21,1098,8
"하반기","서울","영등포구",남자,1367,616,170,14,567,5
"하반기","서울","영등포구",여자,1308,632,138,7,531,3
"하반기","서울","동작구",합계,2502,984,167,14,1337,6
"하반기","서울","동작구",남자,1341,494,98,6,743,5
"하반기","서울","동작구",여자,1161,490,69,8,594,1
"하반기","서울","관악구",합계,3265,1418,278,21,1548,18
"하반기","서울","관악구",남자,1700,686,165,16,833,10
"하반기","서울","관악구",여자,1565,732,113,5,715,8
"하반기","서울","서초구",합계,2399,922,276,15,1186,6
"하반기","서울","서초구",남자,1315,478,142,10,685,5
"하반기","서울","서초구",여자,1084,444,134,5,501,1
"하반기","서울","강남구",합계,2891,1256,354,21,1260,6
"하반기","서울","강남구",남자,1561,616,206,12,727,5
"하반기","서울","강남구",여자,1330,640,148,9,533,1
"하반기","서울","송파구",합계,4457,2236,487,35,1699,16
"하반기","서울","송파구",남자,2397,1138,261,23,975,11
"하반기","서울","송파구",여자,2060,1098,226,12,724,5
"하반기","서울","강동구",합계,2915,1176,594,22,1123,10
"하반기","서울","강동구",남자,1565,577,352,13,623,7
"하반기","서울","강동구",여자,1350,599,242,9,500,3
"하반기","부산","소계",합계,34570,10947,2592,310,20721,183
"하반기","부산","소계",남자,18884,5534,1514,196,11640,133
"하반기","부산","소계",여자,15686,5413,1078,114,9081,50
"하반기","부산","중구",합계,452,134,20,2,296,2
"하반기","부산","중구",남자,232,70,9,2,151,2
"하반기","부산","중구",여자,220,64,11,-,145,-
"하반기","부산","서구",합계,1390,485,79,17,809,3
"하반기","부산","서구",남자,710,220,54,10,426,1
"하반기","부산","서구",여자,680,265,25,7,383,2
"하반기","부산","동구",합계,860,268,41,15,536,5
"하반기","부산","동구",남자,473,145,21,10,297,4
"하반기","부산","동구",여자,387,123,20,5,239,1
"하반기","부산","영도구",합계,1469,429,54,9,977,6
"하반기","부산","영도구",남자,808,217,33,6,552,6
"하반기","부산","영도구",여자,661,212,21,3,425,-
"하반기","부산","부산진구",합계,3519,1190,325,50,1954,22
"하반기","부산","부산진구",남자,1911,576,170,33,1132,18
"하반기","부산","부산진구",여자,1608,614,155,17,822,4
"하반기","부산","동래구",합계,2611,670,219,15,1707,13
"하반기","부산","동래구",남자,1458,346,134,11,967,9
"하반기","부산","동래구",여자,1153,324,85,4,740,4
"하반기","부산","남구",합계,2624,1093,181,28,1322,9
"하반기","부산","남구",남자,1410,537,97,14,762,6
"하반기","부산","남구",여자,1214,556,84,14,560,3
"하반기","부산","북구",합계,2988,817,170,22,1979,17
"하반기","부산","북구",남자,1642,417,113,14,1098,10
"하반기","부산","북구",여자,1346,400,57,8,881,7
"하반기","부산","해운대구",합계,4084,1197,351,29,2507,19
"하반기","부산","해운대구",남자,2169,585,206,18,1360,13
"하반기","부산","해운대구",여자,1915,612,145,11,1147,6
"하반기","부산","사하구",합계,3506,1135,197,34,2140,14
"하반기","부산","사하구",남자,1920,591,114,24,1191,11
"하반기","부산","사하구",여자,1586,544,83,10,949,3
"하반기","부산","금정구",합계,2372,741,174,21,1436,24
"하반기","부산","금정구",남자,1298,394,85,14,805,18
"하반기","부산","금정구",여자,1074,347,89,7,631,6
"하반기","부산","강서구",합계,1061,403,73,6,579,6
"하반기","부산","강서구",남자,653,226,51,5,371,3
"하반기","부산","강서구",여자,408,177,22,1,208,3
"하반기","부산","연제구",합계,2120,609,190,12,1309,13
"하반기","부산","연제구",남자,1165,295,115,7,748,12
"하반기","부산","연제구",여자,955,314,75,5,561,1
"하반기","부산","수영구",합계,1820,736,177,17,890,11
"하반기","부산","수영구",남자,966,348,109,10,499,7
"하반기","부산","수영구",여자,854,388,68,7,391,4
"하반기","부산","사상구",합계,2190,604,149,23,1414,14
"하반기","부산","사상구",남자,1243,321,94,16,812,9
"하반기","부산","사상구",여자,947,283,55,7,602,5
"하반기","부산","기장군",합계,1504,436,192,10,866,5
"하반기","부산","기장군",남자,826,246,109,2,469,4
"하반기","부산","기장군",여자,678,190,83,8,397,1
"하반기","대구","소계",합계,23194,8332,1494,167,13201,54
"하반기","대구","소계",남자,12510,4181,905,91,7333,38
"하반기","대구","소계",여자,10684,4151,589,76,5868,16
"하반기","대구","중구",합계,744,246,47,8,443,1
"하반기","대구","중구",남자,392,126,25,3,238,1
"하반기","대구","중구",여자,352,120,22,5,205,-
"하반기","대구","동구",합계,3520,1284,140,18,2078,6
"하반기","대구","동구",남자,1884,629,91,7,1157,2
"하반기","대구","동구",여자,1636,655,49,11,921,4
"하반기","대구","서구",합계,1607,564,96,7,940,4
"하반기","대구","서구",남자,853,279,61,4,509,2
"하반기","대구","서구",여자,754,285,35,3,431,2
"하반기","대구","남구",합계,1320,510,92,13,705,6
"하반기","대구","남구",남자,647,228,45,9,365,4
"하반기","대구","남구",여자,673,282,47,4,340,2
"하반기","대구","북구",합계,4333,1652,221,31,2429,5
"하반기","대구","북구",남자,2356,840,143,16,1357,3
"하반기","대구","북구",여자,1977,812,78,15,1072,2
"하반기","대구","수성구",합계,4172,1575,258,25,2314,8
"하반기","대구","수성구",남자,2343,797,162,13,1371,7
"하반기","대구","수성구",여자,1829,778,96,12,943,1
"하반기","대구","달서구",합계,5274,1856,465,50,2903,16
"하반기","대구","달서구",남자,2815,946,277,30,1562,11
"하반기","대구","달서구",여자,2459,910,188,20,1341,5
"하반기","대구","달성군",합계,2224,645,175,15,1389,8
"하반기","대구","달성군",남자,1220,336,101,9,774,8
"하반기","대구","달성군",여자,1004,309,74,6,615,-
"하반기","인천","소계",합계,23166,8346,3569,166,11085,97
"하반기","인천","소계",남자,12593,4108,2103,117,6265,59
"하반기","인천","소계",여자,10573,4238,1466,49,4820,38
"하반기","인천","중구",합계,919,328,219,3,369,3
"하반기","인천","중구",남자,545,170,138,3,234,1
"하반기","인천","중구",여자,374,158,81,-,135,2
"하반기","인천","동구",합계,579,212,167,5,195,3
"하반기","인천","동구",남자,324,109,94,5,116,2
"하반기","인천","동구",여자,255,103,73,-,79,1
"하반기","인천","미추홀구",합계,3426,1264,629,27,1506,25
"하반기","인천","미추홀구",남자,1850,624,346,19,861,14
"하반기","인천","미추홀구",여자,1576,640,283,8,645,11
"하반기","인천","연수구",합계,2885,1099,405,6,1375,10
"하반기","인천","연수구",남자,1572,532,243,5,792,8
"하반기","인천","연수구",여자,1313,567,162,1,583,2
"하반기","인천","남동구",합계,4235,1671,506,38,2020,18
"하반기","인천","남동구",남자,2315,846,303,23,1143,11
"하반기","인천","남동구",여자,1920,825,203,15,877,7
"하반기","인천","부평구",합계,4231,1462,354,41,2374,15
"하반기","인천","부평구",남자,2189,685,206,26,1272,9
"하반기","인천","부평구",여자,2042,777,148,15,1102,6
"하반기","인천","계양구",합계,2257,668,483,16,1090,10
"하반기","인천","계양구",남자,1218,327,288,12,591,6
"하반기","인천","계양구",여자,1039,341,195,4,499,4
"하반기","인천","서구",합계,3972,1376,726,22,1848,12
"하반기","인천","서구",남자,2206,683,432,17,1074,8
