"행정구역별(1)",행정구역별(2),2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"행정구역별(1)",행정구역별(2),주민등록인구수(등록외국인포함) (명),합계,합계,합계,종합병원 (개),종합병원 (개),종합병원 (개),병원 (개),병원 (개),의원 (개),의원 (개),특수병원 (개),특수병원 (개),요양병원 (개),요양병원 (개),치과병(의)원 (개),치과병(의)원 (개),한방병원 (개),한방병원 (개),한의원 (개),한의원 (개),조산소 (개),조산소 (개),부속병·의원 (개),부속병·의원 (개),보건의료원 (개),보건소 (개),보건지소 (개),보건진료소 (개)
"행정구역별(1)",행정구역별(2),소계,병원수 (개),병상수 (개),병상확보율 (%),병원수,병상수,만명당종합병원수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,소계,소계,소계,소계
"충청남도",서산시,175769,154,1044,0.59,2,519,0.11,0,0,72,272,0,0,2,253,42,0,0,0,34,0,0,0,2,0,0,1,10,15
"충청남도",논산시,126192,230,3250,2.58,1,617,0.08,67,81,81,227,1,182,11,2143,31,0,0,0,38,0,0,0,0,0,0,1,13,26
"충청남도",계룡시,44174,46,317,0.72,0,0,0.00,2,139,18,43,0,0,1,135,12,0,13,0,0,0,0,0,0,0,0,1,2,0
"충청남도",당진시,172816,169,1328,0.77,1,288,0.06,4,195,78,243,0,0,4,602,45,0,0,0,34,0,0,0,3,0,0,1,11,19
"충청남도",금산군,55807,63,729,1.31,0,0,0.00,1,78,35,100,0,0,3,551,12,0,0,0,11,0,0,0,1,0,0,1,9,8
"충청남도",부여군,70295,71,1228,1.75,0,0,0.00,2,133,31,102,2,364,3,629,16,0,0,0,17,0,0,0,0,0,0,1,15,20
"충청남도",서천군,56422,68,2214,3.92,0,0,0.00,6,1146,29,125,0,0,4,804,11,0,18,139,0,0,0,0,0,0,0,1,10,17
"충청남도",청양군,33426,25,228,0.68,0,0,0.00,1,47,10,0,0,0,2,181,6,0,0,0,6,0,0,0,0,0,1,0,9,13
"충청남도",홍성군,103766,97,1532,1.48,1,448,0.10,1,61,44,20,2,281,4,691,23,0,1,31,21,0,0,0,0,0,0,1,11,14
"충청남도",예산군,82494,88,446,0.54,1,177,0.12,1,158,42,111,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,1,11,16
"충청남도",태안군,63932,60,560,0.88,0,0,0.00,1,101,30,138,0,0,2,321,14,0,0,0,13,0,0,0,0,0,1,0,7,16
"전라북도",소계,1883195,2409,38929,2.07,13,5781,0.07,72,6708,1139,3173,8,2713,83,18404,560,7,27,1836,502,262,0,0,5,45,4,10,150,241
"전라북도",전주시,656117,1003,16180,2.47,5,2967,0.08,38,3304,456,1032,0,0,33,7599,256,0,18,1156,196,106,0,0,1,16,0,1,0,3
"전라북도",군산시,280263,323,4260,1.52,2,698,0.07,6,687,161,632,0,0,8,2016,71,0,1,160,73,38,0,0,1,29,0,1,14,19
"전라북도",익산시,305354,364,4807,1.57,2,1060,0.07,7,480,168,657,0,0,11,2173,92,7,5,346,79,84,0,0,0,0,0,1,15,24
"전라북도",정읍시,116006,152,2574,2.22,1,295,0.09,5,504,73,257,1,126,5,1317,34,0,1,75,31,0,0,0,1,0,0,1,16,26
"전라북도",남원시,84257,108,1817,2.16,1,262,0.12,1,100,58,166,1,299,4,990,21,0,0,0,22,0,0,0,0,0,0,1,15,24
"전라북도",김제시,88878,101,3485,3.92,0,0,0.00,3,446,51,200,4,1487,4,1253,18,0,2,99,19,0,0,0,0,0,0,1,14,25
"전라북도",완주군,98482,99,2207,2.24,0,0,0.00,2,169,47,10,2,801,7,1227,17,0,0,0,22,0,0,0,2,0,0,1,12,17
"전라북도",진안군,26611,21,259,0.97,0,0,0.00,2,230,11,29,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,1,10,12
"전라북도",무주군,25059,28,131,0.52,0,0,0.00,0,0,13,0,0,0,1,97,5,0,0,0,9,34,0,0,0,0,1,0,5,9
"전라북도",장수군,23384,18,0,0.00,0,0,0.00,0,0,10,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,0,5,11
"전라북도",임실군,30575,31,409,1.34,0,0,0.00,1,103,15,30,0,0,2,276,5,0,0,-,8,0,0,0,0,0,1,0,11,20
"전라북도",순창군,30059,30,631,2.10,0,0,0.00,1,43,16,0,0,0,1,588,6,0,0,0,6,0,0,0,0,0,1,0,10,17
"전라북도",고창군,61406,64,938,1.53,1,200,0.16,1,140,33,42,0,0,5,556,13,0,0,0,11,0,0,0,0,0,0,1,12,23
"전라북도",부안군,56744,67,1231,2.17,1,299,0.18,5,502,27,118,0,0,2,312,14,0,0,0,18,0,0,0,0,0,0,1,11,11
"전라남도",소계,1927645,1987,65127,3.28,23,7551,0.12,74,30782,937,2513,7,2293,81,18128,472,0,24,3600,366,260,3,0,0,0,3,19,214,326
"전라남도",목포시,237247,285,13054,5.10,5,2062,0.21,14,5755,137,705,-,-,8,2602,64,-,9,1800,46,130,2,-,-,-,-,1,1,-
"전라남도",여수시,290528,304,7365,2.53,3,881,0.10,6,3516,153,623,-,-,8,1629,77,-,1,690,56,26,-,-,-,-,-,1,12,28
"전라남도",순천시,281189,300,8340,2.88,4,1218,0.14,17,4599,127,227,1,239,6,1847,88,-,8,106,49,104,-,-,-,-,-,1,9,22
"전라남도",나주시,112674,134,7362,6.66,1,201,0.09,4,2941,61,49,2,630,10,3016,32,-,2,525,22,-,-,-,-,-,-,1,13,15
"전라남도",광양시,157403,132,1969,1.26,1,174,0.06,3,1001,60,101,-,-,4,574,39,-,1,119,24,-,-,-,-,-,-,1,8,14
"전라남도",담양군,48334,52,2268,5.26,0,-,0.00,3,820,22,29,1,299,5,1060,11,-,-,60,10,-,-,-,-,-,-,1,11,11
"전라남도",곡성군,30566,32,614,2.06,0,-,0.00,1,335,14,29,-,-,2,250,9,-,-,-,6,-,-,-,-,-,1,-,8,15
"전라남도",구례군,27770,26,1094,4.34,0,-,0.00,1,541,9,-,-,-,3,553,5,-,-,-,8,-,-,-,-,-,1,-,7,12
"전라남도",고흥군,67631,67,1972,2.38,2,452,0.30,2,1344,34,59,-,-,1,117,12,-,-,-,16,-,-,-,-,-,-,1,16,26
"전라남도",보성군,44245,46,2000,4.83,0,-,0.00,2,1085,22,126,-,-,4,789,8,-,-,-,10,-,-,-,-,-,-,1,10,15
"전라남도",화순군,65636,74,6813,10.31,1,677,0.15,3,3159,29,49,1,295,14,2633,15,-,1,-,10,-,-,-,-,-,-,1,12,13
"전라남도",장흥군,40686,46,630,1.22,1,200,0.25,1,295,25,5,-,-,-,-,8,-,1,130,10,-,-,-,-,-,-,1,8,11
"전라남도",강진군,37307,35,761,2.31,0,-,0.00,3,476,19,29,-,-,1,156,6,-,-,100,6,-,-,-,-,-,-,1,10,7
"전라남도",해남군,74969,71,2687,2.53,2,898,0.27,2,986,37,16,1,308,2,479,17,-,-,-,10,-,-,-,-,-,-,1,13,18
"전라남도",영암군,59304,54,1351,2.56,0,-,0.00,2,693,23,56,-,-,2,602,13,-,-,-,14,-,-,-,-,-,-,1,10,13
"전라남도",무안군,84558,84,1645,1.76,1,298,0.12,2,783,42,180,-,-,3,384,18,-,1,-,16,-,1,-,-,-,-,1,8,11
"전라남도",함평군,34984,35,1154,3.44,0,-,0.00,2,767,17,43,-,-,2,274,7,-,-,70,7,-,-,-,-,-,-,1,8,16
"전라남도",영광군,55632,69,2413,3.68,2,490,0.36,-,659,33,86,1,522,2,656,15,-,-,-,16,-,-,-,-,-,-,1,7,13
"전라남도",장성군,47259,40,1001,2.18,0,-,0.00,2,629,18,15,-,-,2,357,9,-,-,-,9,-,-,-,-,-,-,1,9,11
"전라남도",완도군,53878,44,118,0.27,0,-,0.00,1,114,25,4,-,-,-,-,9,-,-,-,9,-,-,-,-,-,1,-,12,17
"전라남도",진도군,33008,32,178,0.58,0,-,0.00,1,108,17,-,-,-,1,70,6,-,-,-,7,-,-,-,-,-,-,1,6,15
"전라남도",신안군,42837,25,338,0.88,0,-,0.00,2,176,13,82,-,-,1,80,4,-,-,-,5,-,-,-,-,-,-,1,16,23
"경상북도",소계,2745070,2774,43712,1.59,19,7892,0.07,65,7831,1256,2558,16,3966,117,21146,651,0,4,186,624,32,1,2,21,99,2,22,215,298
"경상북도",포항시,519216,603,9615,1.85,5,1990,0.10,12,1110,270,542,1,299,30,5541,154,0,1,72,126,32,0,0,4,29,0,2,14,22
"경상북도",경주시,268091,261,3561,1.33,1,351,0.04,10,358,111,154,0,0,13,2666,56,0,1,32,68,0,0,0,1,0,0,1,12,16
"경상북도",김천시,145068,124,2218,1.53,2,556,0.14,1,30,60,92,2,821,3,692,31,0,0,0,23,0,0,0,2,27,0,1,15,16
"경상북도",안동시,167737,179,5248,3.13,3,2049,0.18,2,97,74,151,3,755,8,2196,47,0,0,0,41,0,0,0,1,0,0,1,14,25
"경상북도",구미시,427248,441,4277,1.00,3,946,0.07,10,1155,212,615,0,0,9,1549,108,0,0,0,91,0,0,0,8,12,0,2,8,12
"경상북도",영주시,109468,117,2095,1.91,0,0,0.00,4,458,52,49,2,461,4,1076,28,0,1,51,26,0,0,0,0,0,0,1,10,13
"경상북도",영천시,104161,121,2177,2.09,1,200,0.10,3,1401,57,157,0,0,3,386,20,0,1,31,35,0,1,2,0,0,0,1,11,13
"경상북도",상주시,101860,96,1205,1.18,2,418,0.20,0,0,43,153,1,198,3,405,23,0,0,0,23,0,0,0,1,31,0,1,18,25
"경상북도",문경시,73926,83,1337,1.81,1,897,0.14,2,184,46,57,0,0,1,199,18,0,0,0,15,0,0,0,0,0,0,1,9,13
"경상북도",경산시,268679,280,3988,1.48,1,485,0.04,4,586,137,194,1,299,13,2424,64,0,0,0,60,0,0,0,0,0,0,1,8,10
"경상북도",군위군,24780,17,0,0.00,0,0,0.00,0,0,9,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,1,7,10
"경상북도",의성군,54080,50,1407,2.60,0,0,0.00,3,250,20,158,2,299,6,700,9,0,0,0,10,0,0,0,0,0,0,1,17,21
"경상북도",청송군,26201,28,304,1.16,0,0,0.00,1,304,9,0,0,0,0,0,5,0,0,0,9,0,0,0,4,0,1,0,6,11
"경상북도",영양군,17696,7,50,0.28,0,0,0.00,1,50,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,5,8
"경상북도",영덕군,39475,38,233,0.59,0,0,0.00,1,58,18,37,0,0,1,138,9,0,0,0,9,0,0,0,0,0,0,0,0,0
"경상북도",청도군,44366,51,1490,3.36,0,0,0.00,1,125,20,43,4,834,5,488,9,0,0,0,12,0,0,0,0,0,0,1,8,10
"경상북도",고령군,35525,35,322,0.91,0,0,0.00,1,79,13,50,0,0,2,193,8,0,0,0,11,0,0,0,0,0,0,1,7,10
"경상북도",성주군,46846,45,1040,2.22,0,0,0.00,2,233,19,32,0,0,5,775,9,0,0,0,10,0,0,0,0,0,0,1,9,11
"경상북도",칠곡군,124837,96,1839,1.47,0,0,0.00,3,963,46,22,0,0,5,854,22,0,0,0,20,0,0,0,0,0,0,1,7,10
"경상북도",예천군,49786,38,639,1.28,0,0,0.00,1,181,16,0,0,0,2,458,10,0,0,0,9,0,0,0,0,0,0,1,10,16
"경상북도",봉화군,33561,20,257,0.77,0,0,0.00,1,94,7,0,0,0,1,163,4,0,0,0,7,0,0,0,0,0,0,1,9,7
"경상북도",울진군,52337,41,368,0.70,0,0,0.00,2,115,16,52,0,0,2,201,10,0,0,0,11,0,0,0,0,0,0,1,9,16
"경상북도",울릉군,10126,3,42,0.41,0,0,0.00,0,0,0,0,0,0,1,42,1,0,0,0,1,0,0,0,0,0,1,0,2,3
"경상남도",소계,3455540,3582,61221,1.77,25,9051,0.07,127,15486,1542,3557,66,8921,117,23616,887,30,7,406,798,118,1,0,12,36,1,19,0,0
"경상남도",창원시,1072657,1247,19104,1.78,11,3811,0.10,40,4502,525,1029,20,1845,33,7830,319,-,1,50,290,37,1,-,7,-,-,3,-,-
"경상남도",진주시,351547,414,6137,1.75,3,1410,0.09,13,1433,177,395,11,998,6,1851,108,-,1,50,95,-,-,-,-,-,-,1,-,-
"경상남도",통영시,139525,148,2160,1.55,-,-,0.00,8,1336,73,165,3,299,2,342,35,-,-,-,26,-,-,-,1,18,-,1,-,-
"경상남도",사천시,117365,124,2945,2.51,-,-,0.00,3,564,49,170,4,1221,5,990,34,-,-,-,29,-,-,-,-,-,-,1,-,-
"경상남도",김해시,550758,520,11174,2.03,5,1492,0.09,25,2542,213,685,10,805,32,5434,127,-,3,158,105,58,-,-,-,-,-,1,-,-
"경상남도",밀양시,110395,110,2450,2.22,-,-,0.00,9,1351,46,81,1,-,6,970,24,-,1,48,23,-,-,-,-,-,-,1,-,-
"경상남도",거제시,263162,218,2383,0.91,3,731,0.11,6,535,96,315,3,290,2,498,58,-,-,-,47,14,-,-,3,-,-,1,-,-
"경상남도",양산시,344450,341,7091,2.06,3,1607,0.09,4,306,162,459,8,1991,13,2589,80,30,1,100,70,9,-,-,-,-,-,1,-,-
"경상남도",의령군,28624,26,620,2.17,-,-,0.00,1,88,11,4,1,189,2,339,5,-,-,-,6,-,-,-,-,-,-,1,-,-
"경상남도",함안군,71822,54,1120,1.56,-,-,0.00,3,403,21,-,-,-,3,699,12,-,-,-,14,-,-,-,1,18,-,1,-,-
"경상남도",창녕군,66517,65,2244,3.37,-,-,0.00,2,275,28,53,2,949,5,967,13,-,-,-,15,-,-,-,-,-,-,1,-,-
"경상남도",고성군,55471,48,1084,1.95,-,-,0.00,3,698,20,-,-,-,2,386,11,-,-,-,12,-,-,-,-,-,-,1,-,-
"경상남도",남해군,45476,45,288,0.63,-,-,0.00,2,230,24,58,-,-,-,-,9,-,-,-,10,-,-,-,-,-,-,1,-,-
"경상남도",하동군,49386,46,708,1.43,-,-,0.00,1,183,21,53,1,334,2,138,12,-,-,-,9,-,-,-,-,-,-,1,-,-
"경상남도",산청군,36971,31,0,0.00,-,-,0.00,-,-,13,-,-,-,-,-,6,-,-,-,12,-,-,-,-,-,1,-,-,-
"경상남도",함양군,40582,38,106,0.26,-,-,0.00,1,77,20,29,1,-,-,-,8,-,-,-,8,-,-,-,-,-,-,1,-,-
"경상남도",거창군,63290,63,750,1.19,-,-,0.00,3,295,26,58,1,-,3,397,16,-,-,-,14,-,-,-,-,-,-,1,-,-
"경상남도",합천군,47542,44,857,1.80,-,-,0.00,3,668,17,3,-,-,1,186,10,-,-,-,13,-,-,-,-,-,-,1,-,-
"제주특별자치도",소계,678772,827,4699,0.69,6,2210,0.09,7,631,415,258,0,0,10,1596,207,0,0,0,181,0,1,4,0,0,0,6,10,47
"제주특별자치도",제주시,492401,625,4149,0.84,5,1964,0.10,4,418,318,236,-,-,9,1527,156,-,-,-,132,-,1,4,-,-,-,3,6,23
"제주특별자치도",서귀포시,186371,202,550,0.30,1,246,0.05,3,213,97,22,-,-,1,69,51,-,-,-,49,-,-,-,-,-,-,3,4,24
