"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),총인구 (명),총인구 (명),총인구 (명),합계 (명),합계 (명),합계 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 가지지 않은 자 (명),한국국적을 취득한 자 (명),한국국적을 취득한 자 (명),한국국적을 취득한 자 (명),외국인주민자녀(출생) (명),외국인주민자녀(출생) (명),외국인주민자녀(출생) (명)
"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),소계,소계,소계,소계,소계,소계,소계,소계,소계,외국인근로자,외국인근로자,외국인근로자,결혼이민자,결혼이민자,결혼이민자,유학생,유학생,유학생,외국국적동포,외국국적동포,외국국적동포,기타외국인,기타외국인,기타외국인,소계,소계,소계,소계,소계,소계
"행정구역(시군구)별(1)",행정구역(시군구)별(2),행정구역(시군구)별(3),계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여,계,남,여
"울산광역시",울주군,소계,226501,119005,107496,12582,8015,4567,10476,7245,3231,3842,3423,419,844,136,708,394,280,114,1956,1263,693,3440,2143,1297,793,106,687,1313,664,649
"세종특별자치시",소계,소계,338136,170148,167988,9814,5618,4196,7829,4860,2969,2117,1755,362,824,144,680,1437,925,512,832,444,388,2619,1592,1027,666,92,574,1319,666,653
"경기도",소계,소계,13300900,6740448,6560452,720090,403280,316810,594795,355254,239541,199634,153878,45756,52697,12115,40582,21200,11021,10179,124647,62430,62217,196617,115810,80807,60403,14724,45679,64892,33302,31590
"경기도",수원시,소계,1214986,614493,600493,67073,34055,33018,56186,29831,26355,14052,9125,4927,4611,1215,3396,4499,2389,2110,14949,7339,7610,18075,9763,8312,6023,1689,4334,4864,2535,2329
"경기도",수원시,장안구,282288,143174,139114,12605,6349,6256,10413,5475,4938,1929,1254,675,834,189,645,2045,1154,891,2205,1082,1123,3400,1796,1604,1154,312,842,1038,562,476
"경기도",수원시,권선구,374770,189282,185488,19388,9402,9986,15339,7914,7425,4127,2696,1431,1672,436,1236,117,60,57,4879,2397,2482,4544,2325,2219,2213,586,1627,1836,902,934
"경기도",수원시,팔달구,189052,95973,93079,23416,12317,11099,20451,11174,9277,6306,4057,2249,1337,405,932,336,159,177,6442,3206,3236,6030,3347,2683,1989,641,1348,976,502,474
"경기도",수원시,영통구,368876,186064,182812,11664,5987,5677,9983,5268,4715,1690,1118,572,768,185,583,2001,1016,985,1423,654,769,4101,2295,1806,667,150,517,1014,569,445
"경기도",성남시,소계,919895,455369,464526,33047,15887,17160,26707,13499,13208,6571,4089,2482,2860,759,2101,1732,860,872,7041,3144,3897,8503,4647,3856,3000,709,2291,3340,1679,1661
"경기도",성남시,수정구,241256,121729,119527,18510,9004,9506,15629,7946,7683,4555,2793,1762,1213,317,896,1465,774,691,4187,1916,2271,4209,2146,2063,1669,455,1214,1212,603,609
