"동구","계",12408,2954,2809,2535,1935,1344,831
"동구","자기집",9354,2153,2099,1985,1514,1014,589
"동구","전세(월세없음)",1505,355,301,276,229,204,140
"동구","보증금 있는 월세",891,270,273,139,97,57,55
"동구","보증금 없는 월세",285,90,58,73,38,12,14
"동구","사글세",33,10,7,2,2,5,7
"동구","무상(관사, 사택 등)",340,76,71,60,55,52,26
"남구","계",56983,14516,12808,11877,8828,5468,3486
"남구","자기집",43279,10686,10115,9242,6773,3996,2467
"남구","전세(월세없음)",5880,1477,1070,1229,869,780,455
"남구","보증금 있는 월세",4790,1593,1074,843,675,368,237
"남구","보증금 없는 월세",1122,332,238,180,184,104,84
"남구","사글세",243,96,41,12,34,37,23
"남구","무상(관사, 사택 등)",1669,332,270,371,293,183,220
"연수구","계",26687,7917,5570,4481,3719,3071,1929
"연수구","자기집",19165,5837,4070,3249,2534,2128,1347
"연수구","전세(월세없음)",2737,692,543,525,473,308,196
"연수구","보증금 있는 월세",3708,967,749,566,585,539,302
"연수구","보증금 없는 월세",462,235,86,79,23,39,
"연수구","사글세",56,12,5,19,13,,7
"연수구","무상(관사, 사택 등)",559,174,117,43,91,57,77
"남동구","계",56752,16245,13222,10421,8356,5135,3373
"남동구","자기집",37863,10986,8950,7092,5455,3196,2184
"남동구","전세(월세없음)",5867,1454,1376,1011,884,682,460
"남동구","보증금 있는 월세",10049,3154,2264,1762,1426,907,536
"남동구","보증금 없는 월세",1170,245,232,242,287,101,63
"남동구","사글세",393,94,81,59,71,73,15
"남동구","무상(관사, 사택 등)",1410,312,319,255,233,176,115
"부평구","계",62107,17730,13941,11367,9299,6000,3770
"부평구","자기집",43431,12208,9963,8261,6584,4070,2345
"부평구","전세(월세없음)",7140,2055,1375,1107,1192,782,629
"부평구","보증금 있는 월세",8585,2573,2018,1524,1114,831,525
"부평구","보증금 없는 월세",1142,408,241,210,151,65,67
"부평구","사글세",153,69,21,29,21,5,8
"부평구","무상(관사, 사택 등)",1656,417,323,236,237,247,196
"계양구","계",30604,9352,6655,5378,4437,3091,1691
"계양구","자기집",22642,6904,4971,4014,3334,2202,1217
"계양구","전세(월세없음)",3344,833,703,632,510,425,241
"계양구","보증금 있는 월세",3482,1271,725,547,448,317,174
"계양구","보증금 없는 월세",307,119,81,30,21,41,15
"계양구","사글세",52,21,4,,14,6,7
"계양구","무상(관사, 사택 등)",777,204,171,155,110,100,37
"서구","계",44408,13547,10409,7833,6175,3831,2613
"서구","자기집",29923,8943,7342,5283,4223,2478,1654
"서구","전세(월세없음)",6424,1961,1330,1302,885,565,381
"서구","보증금 있는 월세",5783,1993,1175,877,766,563,409
"서구","보증금 없는 월세",613,160,115,118,88,86,46
"서구","사글세",92,38,20,12,10,12,
"서구","무상(관사, 사택 등)",1573,452,427,241,203,127,123
"강화군","계",16235,2651,2955,3149,3409,2471,1600
"강화군","자기집",14145,2166,2558,2760,3024,2216,1421
"강화군","전세(월세없음)",661,153,126,104,154,89,35
"강화군","보증금 있는 월세",475,177,81,78,55,50,34
"강화군","보증금 없는 월세",216,36,37,54,28,41,20
"강화군","사글세",33,7,9,8,5,4,
"강화군","무상(관사, 사택 등)",705,112,144,145,143,71,90
"옹진군","계",4399,962,858,833,656,605,485
"옹진군","자기집",3645,655,700,714,595,525,456
"옹진군","전세(월세없음)",122,46,35,14,7,13,7
"옹진군","보증금 있는 월세",170,59,45,37,16,5,8
"옹진군","보증금 없는 월세",196,110,36,14,5,25,6
"옹진군","사글세",33,13,5,9,,,6
"옹진군","무상(관사, 사택 등)",233,79,37,45,33,37,2
"광주광역시","계",175567,44747,40120,34844,27578,17519,10759
"광주광역시","자기집",134235,32626,30829,27349,21816,13593,8022
"광주광역시","전세(월세없음)",10685,2973,2376,2096,1616,919,705
"광주광역시","보증금 있는 월세",21260,6519,4806,3834,2789,2063,1249
"광주광역시","보증금 없는 월세",3295,1016,788,610,439,225,217
"광주광역시","사글세",2322,665,601,424,367,121,144
"광주광역시","무상(관사, 사택 등)",3770,948,720,531,551,598,422
"동구","계",19244,4098,4208,4290,3339,2047,1262
"동구","자기집",14918,2978,3199,3387,2734,1637,983
"동구","전세(월세없음)",1634,354,359,357,283,164,117
"동구","보증금 있는 월세",1151,349,306,216,115,113,52
"동구","보증금 없는 월세",658,188,130,164,102,43,31
"동구","사글세",461,117,132,90,79,29,14
"동구","무상(관사, 사택 등)",422,112,82,76,26,61,65
"서구","계",34932,9272,8181,6890,5323,3274,1992
"서구","자기집",26980,6850,6329,5559,4190,2534,1518
"서구","전세(월세없음)",2092,569,460,363,355,228,117
"서구","보증금 있는 월세",4447,1470,1005,735,596,395,246
"서구","보증금 없는 월세",404,101,148,75,34,26,20
"서구","사글세",251,70,77,42,45,14,3
"서구","무상(관사, 사택 등)",758,212,162,116,103,77,88
"남구","계",31558,7894,6995,6516,4985,3167,2001
"남구","자기집",25027,5991,5494,5390,4031,2550,1571
"남구","전세(월세없음)",1771,437,421,373,283,144,113
"남구","보증금 있는 월세",2858,991,620,477,354,262,154
"남구","보증금 없는 월세",629,166,188,91,106,46,32
"남구","사글세",614,172,132,113,105,23,69
"남구","무상(관사, 사택 등)",659,137,140,72,106,142,62
"북구","계",55637,14933,12943,10475,8606,5348,3332
"북구","자기집",42284,10864,10031,8120,6882,4047,2340
"북구","전세(월세없음)",3198,1054,702,584,385,249,224
"북구","보증금 있는 월세",7297,2131,1604,1328,975,757,502
"북구","보증금 없는 월세",1045,372,225,155,115,90,88
"북구","사글세",710,244,198,123,74,30,41
"북구","무상(관사, 사택 등)",1103,268,183,165,175,175,137
"광산구","계",34196,8550,7793,6673,5325,3683,2172
"광산구","자기집",25026,5943,5776,4893,3979,2825,1610
"광산구","전세(월세없음)",1990,559,434,419,310,134,134
"광산구","보증금 있는 월세",5507,1578,1271,1078,749,536,295
"광산구","보증금 없는 월세",559,189,97,125,82,20,46
"광산구","사글세",286,62,62,56,64,25,17
"광산구","무상(관사, 사택 등)",828,219,153,102,141,143,70
"대전광역시","계",173354,48581,39354,31972,25194,17244,11009
"대전광역시","자기집",125222,33496,28803,23882,18343,12730,7968
"대전광역시","전세(월세없음)",16050,4842,3437,2656,2294,1666,1155
"대전광역시","보증금 있는 월세",23430,7720,5343,4108,3042,1897,1320
"대전광역시","보증금 없는 월세",3537,1205,827,485,567,298,155
"대전광역시","사글세",826,256,188,102,139,92,49
"대전광역시","무상(관사, 사택 등)",4289,1062,756,739,809,561,362
"동구","계",35060,9157,7832,7098,5308,3789,1876
"동구","자기집",24425,5993,5487,5295,3705,2667,1278
"동구","전세(월세없음)",3033,886,547,597,448,399,156
"동구","보증금 있는 월세",5359,1604,1253,896,780,530,296
"동구","보증금 없는 월세",1132,365,309,155,187,57,59
"동구","사글세",218,78,57,26,26,24,7
"동구","무상(관사, 사택 등)",893,231,179,129,162,112,80
"중구","계",37934,9434,8831,7284,5881,3962,2542
"중구","자기집",28512,6528,6562,5708,4566,3165,1983
"중구","전세(월세없음)",3348,1005,821,480,490,276,276
"중구","보증금 있는 월세",4034,1256,1096,770,409,321,182
"중구","보증금 없는 월세",941,342,149,153,168,87,42
"중구","사글세",217,57,60,24,59,3,14
"중구","무상(관사, 사택 등)",882,246,143,149,189,110,45
"서구","계",50544,14600,11839,9056,6971,4749,3329
"서구","자기집",37337,10483,9063,6874,5066,3470,2381
"서구","전세(월세없음)",4756,1412,1010,773,645,539,377
"서구","보증금 있는 월세",6650,2245,1386,1155,897,528,439
"서구","보증금 없는 월세",698,199,207,71,110,78,33
"서구","사글세",193,61,54,39,18,21,
"서구","무상(관사, 사택 등)",910,200,119,144,235,113,99
"유성구","계",26427,8669,5682,4175,3438,2619,1844
"유성구","자기집",17993,5781,3878,2772,2348,1894,1320
"유성구","전세(월세없음)",2963,914,656,459,412,301,221
"유성구","보증금 있는 월세",4199,1577,881,734,524,255,228
"유성구","보증금 없는 월세",367,157,79,43,29,47,12
"유성구","사글세",73,19,,7,14,21,12
"유성구","무상(관사, 사택 등)",832,221,188,160,111,101,51
"대덕구","계",23389,6721,5170,4359,3596,2125,1418
"대덕구","자기집",16955,4711,3813,3233,2658,1534,1006
"대덕구","전세(월세없음)",1950,625,403,347,299,151,125
"대덕구","보증금 있는 월세",3188,1038,727,553,432,263,175
"대덕구","보증금 없는 월세",399,142,83,63,73,29,9
"대덕구","사글세",125,41,17,6,22,23,16
"대덕구","무상(관사, 사택 등)",772,164,127,157,112,125,87
"울산광역시","계",118092,38983,27353,20650,15606,9695,5805
"울산광역시","자기집",88135,28379,20774,15591,11780,7192,4419
"울산광역시","전세(월세없음)",6462,2206,1397,1053,974,469,363
"울산광역시","보증금 있는 월세",17928,6711,3997,3015,2070,1457,678
"울산광역시","보증금 없는 월세",2319,818,506,371,318,170,136
"울산광역시","사글세",255,81,40,51,47,29,7
"울산광역시","무상(관사, 사택 등)",2993,788,639,569,417,378,202
"동부","계",91915,31844,21972,16020,11194,6788,4097
"동부","자기집",67191,22896,16488,11813,8189,4827,2978
"동부","전세(월세없음)",5429,1872,1190,871,789,393,314
"동부","보증금 있는 월세",15077,5725,3377,2591,1679,1174,531
"동부","보증금 없는 월세",1764,678,403,274,224,93,92
"동부","사글세",168,59,25,44,29,11,
"동부","무상(관사, 사택 등)",2286,614,489,427,284,290,182
"읍부","계",13805,4208,2754,2422,2206,1454,761
"읍부","자기집",10745,3268,2210,1895,1662,1129,581
"읍부","전세(월세없음)",713,227,126,133,126,55,46
"읍부","보증금 있는 월세",1659,598,275,252,277,168,89
"읍부","보증금 없는 월세",315,44,65,64,57,57,28
"읍부","사글세",44,13,6,7,6,5,7
"읍부","무상(관사, 사택 등)",329,58,72,71,78,40,10
"면부","계",12372,2931,2627,2208,2206,1453,947
"면부","자기집",10199,2215,2076,1883,1929,1236,860
"면부","전세(월세없음)",320,107,81,49,59,21,3
"면부","보증금 있는 월세",1192,388,345,172,114,115,58
"면부","보증금 없는 월세",240,96,38,33,37,20,16
"면부","사글세",43,9,9,,12,13,
"면부","무상(관사, 사택 등)",378,116,78,71,55,48,10
"중구","계",29322,9622,6960,5447,3846,2219,1228
"중구","자기집",20502,6527,5146,3812,2724,1429,864
"중구","전세(월세없음)",1822,598,356,326,339,132,71
"중구","보증금 있는 월세",5444,1947,1178,1012,606,498,203
"중구","보증금 없는 월세",793,348,156,122,77,58,32
"중구","사글세",37,7,5,13,6,6,
"중구","무상(관사, 사택 등)",724,195,119,162,94,96,58
"남구","계",32570,11613,7603,5625,3884,2461,1384
"남구","자기집",23961,8310,5665,4269,2938,1797,982
"남구","전세(월세없음)",2077,701,472,294,271,170,169
"남구","보증금 있는 월세",5188,2178,1144,865,508,355,138
"남구","보증금 없는 월세",547,195,159,68,57,29,39
"남구","사글세",88,32,20,15,16,5,
"남구","무상(관사, 사택 등)",709,197,143,114,94,105,56
"동구","계",16060,6235,4126,2648,1531,848,672
"동구","자기집",12130,4804,3208,2013,1065,581,459
"동구","전세(월세없음)",768,285,201,124,89,39,30
"동구","보증금 있는 월세",2373,885,532,384,275,175,122
"동구","보증금 없는 월세",257,102,45,44,49,6,11
"동구","사글세",28,9,,16,3,,
"동구","무상(관사, 사택 등)",504,150,140,67,50,47,50
"북구","계",13963,4374,3283,2300,1933,1260,813
"북구","자기집",10598,3255,2469,1719,1462,1020,673
"북구","전세(월세없음)",762,288,161,127,90,52,44
"북구","보증금 있는 월세",2072,715,523,330,290,146,68
"북구","보증금 없는 월세",167,33,43,40,41,,10
"북구","사글세",15,11,,,4,,
"북구","무상(관사, 사택 등)",349,72,87,84,46,42,18
"울주군","계",26177,7139,5381,4630,4412,2907,1708
"울주군","자기집",20944,5483,4286,3778,3591,2365,1441
"울주군","전세(월세없음)",1033,334,207,182,185,76,49
"울주군","보증금 있는 월세",2851,986,620,424,391,283,147
"울주군","보증금 없는 월세",555,140,103,97,94,77,44
"울주군","사글세",87,22,15,7,18,18,7
"울주군","무상(관사, 사택 등)",707,174,150,142,133,88,20
"세종특별자치시","계",21431,5154,4259,3623,3856,2783,1756
"세종특별자치시","자기집",16454,3592,3215,2861,2980,2372,1434
"세종특별자치시","전세(월세없음)",1864,588,451,259,322,138,106
"세종특별자치시","보증금 있는 월세",1721,622,323,273,268,158,77
"세종특별자치시","보증금 없는 월세",300,104,42,39,78,11,26
"세종특별자치시","사글세",152,34,43,41,14,16,4
"세종특별자치시","무상(관사, 사택 등)",940,214,185,150,194,88,109
"동부","계",4892,1681,1054,788,634,457,278
"동부","자기집",2683,951,571,430,278,267,186
"동부","전세(월세없음)",1049,371,280,135,162,58,43
"동부","보증금 있는 월세",1014,311,189,185,175,116,38
"동부","보증금 없는 월세",47,21,5,,10,,11
"동부","사글세",4,4,,,,,
"동부","무상(관사, 사택 등)",95,23,9,38,9,16,
"읍부","계",5475,1310,1154,981,1051,587,392
"읍부","자기집",4186,906,897,789,783,518,293
"읍부","전세(월세없음)",515,160,111,72,85,42,45
"읍부","보증금 있는 월세",303,127,48,61,39,11,17
"읍부","보증금 없는 월세",97,30,5,9,48,,5
"읍부","사글세",57,15,9,19,6,4,4
"읍부","무상(관사, 사택 등)",317,72,84,31,90,12,28
"면부","계",11064,2163,2051,1854,2171,1739,1086
"면부","자기집",9585,1735,1747,1642,1919,1587,955
"면부","전세(월세없음)",300,57,60,52,75,38,18
"면부","보증금 있는 월세",404,184,86,27,54,31,22
"면부","보증금 없는 월세",156,53,32,30,20,11,10
"면부","사글세",91,15,34,22,8,12,
"면부","무상(관사, 사택 등)",528,119,92,81,95,60,81
"세종시","계",21431,5154,4259,3623,3856,2783,1756
"세종시","자기집",16454,3592,3215,2861,2980,2372,1434
"세종시","전세(월세없음)",1864,588,451,259,322,138,106
"세종시","보증금 있는 월세",1721,622,323,273,268,158,77
"세종시","보증금 없는 월세",300,104,42,39,78,11,26
"세종시","사글세",152,34,43,41,14,16,4
"세종시","무상(관사, 사택 등)",940,214,185,150,194,88,109
"경기도","계",1338952,355115,284358,255396,215010,140743,88330
"경기도","자기집",895655,228422,191844,174170,147733,94179,59307
"경기도","전세(월세없음)",175750,46324,36676,33721,28432,19249,11348
"경기도","보증금 있는 월세",195498,59949,41387,35045,27878,18933,12306
"경기도","보증금 없는 월세",23028,7445,4908,3837,3216,2330,1292
"경기도","사글세",4457,1320,906,803,672,510,246
"경기도","무상(관사, 사택 등)",44564,11655,8637,7820,7079,5542,3831
"동부","계",1038723,287405,223889,196799,161609,103304,65717
"동부","자기집",669551,181207,147024,129035,105779,65150,41356
"동부","전세(월세없음)",151575,40292,31565,29065,24511,16371,9771
"동부","보증금 있는 월세",166979,51472,35207,29886,23810,16015,10589
"동부","보증금 없는 월세",16985,5544,3689,2772,2308,1699,973
"동부","사글세",3171,987,647,561,483,294,199
"동부","무상(관사, 사택 등)",30462,7903,5757,5480,4718,3775,2829
"읍부","계",147380,35428,31121,29230,24536,17188,9877
"읍부","자기집",102175,23322,21463,20795,17546,11990,7059
"읍부","전세(월세없음)",15331,3816,3222,2947,2581,1744,1021
"읍부","보증금 있는 월세",20713,5790,4478,3825,3086,2263,1271
"읍부","보증금 없는 월세",2757,877,573,515,394,276,122
"읍부","사글세",576,148,88,127,90,100,23
"읍부","무상(관사, 사택 등)",5828,1475,1297,1021,839,815,381
"면부","계",152849,32282,29348,29367,28865,20251,12736
"면부","자기집",123929,23893,23357,24340,24408,17039,10892
"면부","전세(월세없음)",8844,2216,1889,1709,1340,1134,556
"면부","보증금 있는 월세",7806,2687,1702,1334,982,655,446
"면부","보증금 없는 월세",3286,1024,646,550,514,355,197
"면부","사글세",710,185,171,115,99,116,24
"면부","무상(관사, 사택 등)",8274,2277,1583,1319,1522,952,621
"수원시","계",105935,29966,22732,20034,16199,10433,6571
"수원시","자기집",68688,19000,15008,13422,10588,6549,4121
"수원시","전세(월세없음)",14480,3782,3023,2811,2330,1689,845
"수원시","보증금 있는 월세",17373,5565,3702,2909,2563,1541,1093
"수원시","보증금 없는 월세",1753,651,338,251,258,156,99
"수원시","사글세",329,145,49,23,26,62,24
"수원시","무상(관사, 사택 등)",3312,823,612,618,434,436,389
"장안구","계",28931,7753,6107,5500,4515,3070,1986
"장안구","자기집",20124,5357,4366,3950,3090,1994,1367
"장안구","전세(월세없음)",3947,1025,806,737,668,476,235
"장안구","보증금 있는 월세",3526,1137,756,573,538,343,179
"장안구","보증금 없는 월세",310,83,52,47,82,25,21
"장안구","사글세",36,17,,,,19,
"장안구","무상(관사, 사택 등)",988,134,127,193,137,213,184
"권선구","계",31310,9180,6611,5763,4790,3109,1857
"권선구","자기집",20016,5649,4239,4030,3031,1941,1126
"권선구","전세(월세없음)",4237,1089,928,684,692,558,286
"권선구","보증금 있는 월세",5422,1774,1173,831,876,450,318
"권선구","보증금 없는 월세",611,260,85,72,75,78,41
"권선구","사글세",150,75,17,,11,23,24
"권선구","무상(관사, 사택 등)",874,333,169,146,105,59,62
"팔달구","계",24395,6663,5417,5057,3631,2158,1469
"팔달구","자기집",14924,3751,3302,3301,2341,1366,863
"팔달구","전세(월세없음)",3507,965,766,736,525,325,190
"팔달구","보증금 있는 월세",4358,1429,949,742,575,361,302
"팔달구","보증금 없는 월세",648,231,179,87,88,38,25
"팔달구","사글세",84,39,28,11,,6,
"팔달구","무상(관사, 사택 등)",874,248,193,180,102,62,89
"영통구","계",21299,6370,4597,3714,3263,2096,1259
"영통구","자기집",13624,4243,3101,2141,2126,1248,765
"영통구","전세(월세없음)",2789,703,523,654,445,330,134
"영통구","보증금 있는 월세",4067,1225,824,763,574,387,294
"영통구","보증금 없는 월세",184,77,22,45,13,15,12
"영통구","사글세",59,14,4,12,15,14,
"영통구","무상(관사, 사택 등)",576,108,123,99,90,102,54
"성남시","계",108439,30234,24596,20875,15328,10182,7224
"성남시","자기집",62755,16809,14503,12589,9073,5714,4067
"성남시","전세(월세없음)",21150,5719,4644,4125,3129,2206,1327
"성남시","보증금 있는 월세",19272,6266,4197,3138,2473,1778,1420
"성남시","보증금 없는 월세",1649,585,456,309,141,86,72
"성남시","사글세",307,73,54,104,36,31,9
"성남시","무상(관사, 사택 등)",3306,782,742,610,476,367,329
"수정구","계",29716,8330,7215,6112,4349,2305,1405
"수정구","자기집",14779,3658,3824,3316,2285,1121,575
"수정구","전세(월세없음)",8076,2414,1840,1553,1160,691,418
"수정구","보증금 있는 월세",4657,1648,1020,860,556,312,261
"수정구","보증금 없는 월세",778,244,234,148,74,60,18
"수정구","사글세",163,38,28,51,30,14,2
"수정구","무상(관사, 사택 등)",1263,328,269,184,244,107,131
"중원구","계",30447,8887,7294,5832,4201,2612,1621
"중원구","자기집",16709,4943,4133,3341,2281,1278,733
"중원구","전세(월세없음)",6975,1736,1527,1377,1167,774,394
"중원구","보증금 있는 월세",5143,1760,1241,799,597,403,343
"중원구","보증금 없는 월세",577,208,160,117,42,26,24
"중원구","사글세",85,10,19,26,6,17,7
"중원구","무상(관사, 사택 등)",958,230,214,172,108,114,120
"분당구","계",48276,13017,10087,8931,6778,5265,4198
"분당구","자기집",31267,8208,6546,5932,4507,3315,2759
"분당구","전세(월세없음)",6099,1569,1277,1195,802,741,515
"분당구","보증금 있는 월세",9472,2858,1936,1479,1320,1063,816
"분당구","보증금 없는 월세",294,133,62,44,25,,30
"분당구","사글세",59,25,7,27,,,
"분당구","무상(관사, 사택 등)",1085,224,259,254,124,146,78
"의정부시","계",53396,13603,11600,10790,8871,5452,3080
"의정부시","자기집",34643,8296,7688,7370,5804,3456,2029
"의정부시","전세(월세없음)",7733,1907,1552,1476,1426,931,441
"의정부시","보증금 있는 월세",8625,2709,1872,1526,1280,749,489
"의정부시","보증금 없는 월세",952,348,198,181,110,98,17
"의정부시","사글세",216,105,47,26,,15,23
"의정부시","무상(관사, 사택 등)",1227,238,243,211,251,203,81
"안양시","계",63751,19037,13681,11675,9197,6160,4001
"안양시","자기집",43988,12953,9707,8006,6565,4137,2620
"안양시","전세(월세없음)",9841,2811,1938,1877,1448,1016,751
"안양시","보증금 있는 월세",7233,2507,1434,1300,860,719,413
"안양시","보증금 없는 월세",985,307,271,155,96,91,65
"안양시","사글세",196,64,48,47,19,,18
"안양시","무상(관사, 사택 등)",1508,395,283,290,209,197,134
"만안구","계",30209,8779,6637,5830,4367,2961,1635
"만안구","자기집",20172,5695,4588,3875,3012,1985,1017
"만안구","전세(월세없음)",4721,1176,965,934,796,497,353
"만안구","보증금 있는 월세",3699,1421,694,720,340,370,154
"만안구","보증금 없는 월세",615,203,167,123,67,15,40
"만안구","사글세",128,34,42,34,10,,8
"만안구","무상(관사, 사택 등)",874,250,181,144,142,94,63
"동안구","계",33542,10258,7044,5845,4830,3199,2366
"동안구","자기집",23816,7258,5119,4131,3553,2152,1603
"동안구","전세(월세없음)",5120,1635,973,943,652,519,398
"동안구","보증금 있는 월세",3534,1086,740,580,520,349,259
"동안구","보증금 없는 월세",370,104,104,32,29,76,25
"동안구","사글세",68,30,6,13,9,,10
"동안구","무상(관사, 사택 등)",634,145,102,146,67,103,71
"부천시","계",90448,28556,20175,15580,12873,8426,4838
"부천시","자기집",60146,19341,13924,10406,8346,5026,3103
"부천시","전세(월세없음)",13892,4088,2746,2306,2325,1708,719
"부천시","보증금 있는 월세",12855,4088,2655,2327,1716,1356,713
"부천시","보증금 없는 월세",1344,419,346,193,198,80,108
"부천시","사글세",238,56,73,23,26,40,20
"부천시","무상(관사, 사택 등)",1973,564,431,325,262,216,175
"원미구","계",42861,14110,9451,7227,5658,4137,2278
"원미구","자기집",28983,9859,6628,4819,3652,2492,1533
"원미구","전세(월세없음)",6178,1801,1194,1127,1011,758,287
"원미구","보증금 있는 월세",6247,1998,1235,1107,795,755,357
"원미구","보증금 없는 월세",519,185,166,54,56,30,28
"원미구","사글세",68,16,26,12,7,7,
"원미구","무상(관사, 사택 등)",866,251,202,108,137,95,73
"소사구","계",26332,8081,6069,4301,4021,2435,1425
"소사구","자기집",16974,5273,4141,2770,2597,1356,837
"소사구","전세(월세없음)",4575,1384,964,660,754,554,259
"소사구","보증금 있는 월세",3700,1163,763,671,486,404,213
"소사구","보증금 없는 월세",373,105,69,54,89,6,50
"소사구","사글세",81,22,20,,6,26,7
"소사구","무상(관사, 사택 등)",629,134,112,146,89,89,59
"오정구","계",21255,6365,4655,4052,3194,1854,1135
"오정구","자기집",14189,4209,3155,2817,2097,1178,733
"오정구","전세(월세없음)",3139,903,588,519,560,396,173
"오정구","보증금 있는 월세",2908,927,657,549,435,197,143
"오정구","보증금 없는 월세",452,129,111,85,53,44,30
"오정구","사글세",89,18,27,11,13,7,13
"오정구","무상(관사, 사택 등)",478,179,117,71,36,32,43
"광명시","계",38154,11276,8591,6700,5609,3568,2410
"광명시","자기집",24665,7351,5599,4308,3708,2247,1452
"광명시","전세(월세없음)",5251,1407,1057,912,820,599,456
"광명시","보증금 있는 월세",6742,2051,1661,1210,848,582,390
"광명시","보증금 없는 월세",391,148,64,90,51,32,6
"광명시","사글세",86,31,13,2,33,7,
"광명시","무상(관사, 사택 등)",1019,288,197,178,149,101,106
"평택시","계",51135,11948,10420,9908,9097,6141,3621
"평택시","자기집",36531,7681,7337,7235,6897,4609,2772
"평택시","전세(월세없음)",4494,1206,935,868,696,531,258
"평택시","보증금 있는 월세",6299,1982,1439,1081,846,563,388
"평택시","보증금 없는 월세",1222,391,195,211,237,121,67
"평택시","사글세",208,49,53,57,18,31,
"평택시","무상(관사, 사택 등)",2381,639,461,456,403,286,136
"동두천시","계",14681,3226,2761,3105,2939,1738,912
"동두천시","자기집",9333,1963,1797,2096,1837,1066,574
"동두천시","전세(월세없음)",1986,444,292,390,405,280,175
"동두천시","보증금 있는 월세",2226,537,461,413,446,254,115
"동두천시","보증금 없는 월세",560,141,103,94,128,66,28
"동두천시","사글세",51,2,21,17,7,4,
"동두천시","무상(관사, 사택 등)",525,139,87,95,116,68,20
"안산시","계",60437,17429,12245,11139,9530,6137,3957
"안산시","자기집",36201,10261,7810,6747,5688,3371,2324
"안산시","전세(월세없음)",9510,2536,1707,1905,1661,1099,602
"안산시","보증금 있는 월세",10978,3498,2006,2019,1609,1155,691
"안산시","보증금 없는 월세",1359,512,303,194,147,134,69
"안산시","사글세",201,72,43,36,23,12,15
"안산시","무상(관사, 사택 등)",2188,550,376,238,402,366,256
"상록구","계",33200,9143,6657,6437,5286,3459,2218
"상록구","자기집",19987,5528,4247,3933,3138,1828,1313
"상록구","전세(월세없음)",5346,1275,986,1070,984,660,371
"상록구","보증금 있는 월세",5856,1826,1094,1148,828,629,331
"상록구","보증금 없는 월세",710,235,148,102,74,119,32
"상록구","사글세",91,25,26,28,6,6,
"상록구","무상(관사, 사택 등)",1210,254,156,156,256,217,171
"단원구","계",27237,8286,5588,4702,4244,2678,1739
"단원구","자기집",16214,4733,3563,2814,2550,1543,1011
"단원구","전세(월세없음)",4164,1261,721,835,677,439,231
"단원구","보증금 있는 월세",5122,1672,912,871,781,526,360
"단원구","보증금 없는 월세",649,277,155,92,73,15,37
"단원구","사글세",110,47,17,8,17,6,15
"단원구","무상(관사, 사택 등)",978,296,220,82,146,149,85
"고양시","계",107221,27014,20496,20483,19490,11972,7766
"고양시","자기집",71133,17384,13686,13723,13182,7982,5176
"고양시","전세(월세없음)",14249,3309,2789,2872,2728,1525,1026
"고양시","보증금 있는 월세",17022,5020,3089,2977,2816,1929,1191
"고양시","보증금 없는 월세",1420,393,345,206,278,140,58
"고양시","사글세",406,125,68,90,100,10,13
"고양시","무상(관사, 사택 등)",2991,783,519,615,386,386,302
"덕양구","계",51694,12962,10556,10245,9284,5120,3527
"덕양구","자기집",32164,7567,6787,6473,5893,3177,2267
"덕양구","전세(월세없음)",7098,1668,1352,1529,1342,768,439
"덕양구","보증금 있는 월세",9684,2971,1834,1722,1596,974,587
"덕양구","보증금 없는 월세",823,209,218,121,183,54,38
"덕양구","사글세",280,66,58,58,85,,13
"덕양구","무상(관사, 사택 등)",1645,481,307,342,185,147,183
"일산동구","계",27136,7239,4834,5095,4840,3265,1863
"일산동구","자기집",18243,4790,3236,3447,3311,2181,1278
"일산동구","전세(월세없음)",3235,787,566,662,642,354,224
"일산동구","보증금 있는 월세",4418,1332,828,752,706,529,271
"일산동구","보증금 없는 월세",313,113,38,70,43,36,13
"일산동구","사글세",72,36,2,19,5,10,
"일산동구","무상(관사, 사택 등)",855,181,164,145,133,155,77
"일산서구","계",28391,6813,5106,5143,5366,3587,2376
"일산서구","자기집",20726,5027,3663,3803,3978,2624,1631
"일산서구","전세(월세없음)",3916,854,871,681,744,403,363
"일산서구","보증금 있는 월세",2920,717,427,503,514,426,333
"일산서구","보증금 없는 월세",284,71,89,15,52,50,7
"일산서구","사글세",54,23,8,13,10,,
"일산서구","무상(관사, 사택 등)",491,121,48,128,68,84,42
"과천시","계",7863,2139,1566,1381,1134,955,688
"과천시","자기집",4427,1169,841,769,698,541,409
"과천시","전세(월세없음)",1762,506,350,331,228,192,155
"과천시","보증금 있는 월세",958,313,218,162,90,118,57
"과천시","보증금 없는 월세",98,20,18,17,14,25,4
"과천시","사글세",153,45,36,22,12,22,16
"과천시","무상(관사, 사택 등)",465,86,103,80,92,57,47
"구리시","계",20077,5618,3948,4159,3234,1882,1236
"구리시","자기집",13124,3360,2742,2866,2165,1199,792
"구리시","전세(월세없음)",3460,994,606,686,592,368,214
"구리시","보증금 있는 월세",2448,911,449,445,350,187,106
"구리시","보증금 없는 월세",463,176,85,61,49,49,43
"구리시","사글세",76,28,,30,11,,7
"구리시","무상(관사, 사택 등)",506,149,66,71,67,79,74
"남양주시","계",72474,18587,16536,14240,11840,7098,4173
"남양주시","자기집",47466,11752,10989,9541,7757,4665,2762
"남양주시","전세(월세없음)",10324,2585,2191,2006,1902,1122,518
