"행정구역(시군구)별","연령별","항목","단위","2021. 02 월",
"종로구","25세","여자인구수","명","1307",
"종로구","26세","총인구수","명","2549",
"종로구","26세","남자인구수","명","1265",
"종로구","26세","여자인구수","명","1284",
"종로구","27세","총인구수","명","2596",
"종로구","27세","남자인구수","명","1356",
"종로구","27세","여자인구수","명","1240",
"종로구","28세","총인구수","명","2621",
"종로구","28세","남자인구수","명","1338",
"종로구","28세","여자인구수","명","1283",
"종로구","29세","총인구수","명","2509",
"종로구","29세","남자인구수","명","1347",
"종로구","29세","여자인구수","명","1162",
"종로구","30세","총인구수","명","2308",
"종로구","30세","남자인구수","명","1156",
"종로구","30세","여자인구수","명","1152",
"종로구","31세","총인구수","명","2046",
"종로구","31세","남자인구수","명","1083",
"종로구","31세","여자인구수","명","963",
"종로구","32세","총인구수","명","1986",
"종로구","32세","남자인구수","명","1007",
"종로구","32세","여자인구수","명","979",
"종로구","33세","총인구수","명","1959",
"종로구","33세","남자인구수","명","958",
"종로구","33세","여자인구수","명","1001",
"종로구","34세","총인구수","명","1801",
"종로구","34세","남자인구수","명","842",
"종로구","34세","여자인구수","명","959",
"종로구","35세","총인구수","명","1800",
"종로구","35세","남자인구수","명","900",
"종로구","35세","여자인구수","명","900",
"종로구","36세","총인구수","명","1787",
"종로구","36세","남자인구수","명","865",
"종로구","36세","여자인구수","명","922",
"종로구","37세","총인구수","명","1971",
"종로구","37세","남자인구수","명","1003",
"종로구","37세","여자인구수","명","968",
"종로구","38세","총인구수","명","2041",
"종로구","38세","남자인구수","명","963",
"종로구","38세","여자인구수","명","1078",
"종로구","39세","총인구수","명","2132",
"종로구","39세","남자인구수","명","1043",
"종로구","39세","여자인구수","명","1089",
"종로구","40세","총인구수","명","2121",
"종로구","40세","남자인구수","명","1005",
"종로구","40세","여자인구수","명","1116",
"종로구","41세","총인구수","명","2128",
"종로구","41세","남자인구수","명","1043",
"종로구","41세","여자인구수","명","1085",
"종로구","42세","총인구수","명","1857",
"종로구","42세","남자인구수","명","914",
"종로구","42세","여자인구수","명","943",
"종로구","43세","총인구수","명","1908",
"종로구","43세","남자인구수","명","887",
"종로구","43세","여자인구수","명","1021",
"종로구","44세","총인구수","명","1985",
"종로구","44세","남자인구수","명","979",
"종로구","44세","여자인구수","명","1006",
"종로구","45세","총인구수","명","2012",
"종로구","45세","남자인구수","명","984",
"종로구","45세","여자인구수","명","1028",
"종로구","46세","총인구수","명","2247",
"종로구","46세","남자인구수","명","1072",
"종로구","46세","여자인구수","명","1175",
"종로구","47세","총인구수","명","2461",
"종로구","47세","남자인구수","명","1174",
"종로구","47세","여자인구수","명","1287",
"종로구","48세","총인구수","명","2522",
"종로구","48세","남자인구수","명","1235",
"종로구","48세","여자인구수","명","1287",
"종로구","49세","총인구수","명","2806",
"종로구","49세","남자인구수","명","1438",
"종로구","49세","여자인구수","명","1368",
"종로구","50세","총인구수","명","2821",
"종로구","50세","남자인구수","명","1398",
"종로구","50세","여자인구수","명","1423",
"종로구","51세","총인구수","명","2672",
"종로구","51세","남자인구수","명","1323",
"종로구","51세","여자인구수","명","1349",
"종로구","52세","총인구수","명","2646",
"종로구","52세","남자인구수","명","1300",
"종로구","52세","여자인구수","명","1346",
"종로구","53세","총인구수","명","2512",
"종로구","53세","남자인구수","명","1232",
"종로구","53세","여자인구수","명","1280",
"종로구","54세","총인구수","명","2399",
"종로구","54세","남자인구수","명","1198",
"종로구","54세","여자인구수","명","1201",
"종로구","55세","총인구수","명","2428",
"종로구","55세","남자인구수","명","1243",
"종로구","55세","여자인구수","명","1185",
"종로구","56세","총인구수","명","2500",
"종로구","56세","남자인구수","명","1266",
"종로구","56세","여자인구수","명","1234",
"종로구","57세","총인구수","명","2360",
"종로구","57세","남자인구수","명","1186",
"종로구","57세","여자인구수","명","1174",
"종로구","58세","총인구수","명","2516",
"종로구","58세","남자인구수","명","1316",
"종로구","58세","여자인구수","명","1200",
"종로구","59세","총인구수","명","2564",
"종로구","59세","남자인구수","명","1331",
"종로구","59세","여자인구수","명","1233",
"종로구","60세","총인구수","명","2684",
"종로구","60세","남자인구수","명","1303",
"종로구","60세","여자인구수","명","1381",
"종로구","61세","총인구수","명","2383",
"종로구","61세","남자인구수","명","1196",
"종로구","61세","여자인구수","명","1187",
"종로구","62세","총인구수","명","2242",
"종로구","62세","남자인구수","명","1157",
"종로구","62세","여자인구수","명","1085",
"종로구","63세","총인구수","명","2195",
"종로구","63세","남자인구수","명","1127",
"종로구","63세","여자인구수","명","1068",
"종로구","64세","총인구수","명","2106",
"종로구","64세","남자인구수","명","1025",
"종로구","64세","여자인구수","명","1081",
"종로구","65세","총인구수","명","2073",
"종로구","65세","남자인구수","명","1038",
"종로구","65세","여자인구수","명","1035",
"종로구","66세","총인구수","명","1901",
"종로구","66세","남자인구수","명","948",
"종로구","66세","여자인구수","명","953",
"종로구","67세","총인구수","명","1583",
"종로구","67세","남자인구수","명","797",
"종로구","67세","여자인구수","명","786",
"종로구","68세","총인구수","명","1733",
"종로구","68세","남자인구수","명","849",
"종로구","68세","여자인구수","명","884",
"종로구","69세","총인구수","명","1270",
"종로구","69세","남자인구수","명","591",
"종로구","69세","여자인구수","명","679",
"종로구","70세","총인구수","명","1267",
"종로구","70세","남자인구수","명","572",
"종로구","70세","여자인구수","명","695",
"종로구","71세","총인구수","명","1392",
"종로구","71세","남자인구수","명","622",
"종로구","71세","여자인구수","명","770",
"종로구","72세","총인구수","명","1371",
"종로구","72세","남자인구수","명","615",
"종로구","72세","여자인구수","명","756",
"종로구","73세","총인구수","명","1442",
"종로구","73세","남자인구수","명","662",
"종로구","73세","여자인구수","명","780",
"종로구","74세","총인구수","명","1265",
"종로구","74세","남자인구수","명","556",
"종로구","74세","여자인구수","명","709",
"종로구","75세","총인구수","명","1033",
"종로구","75세","남자인구수","명","436",
"종로구","75세","여자인구수","명","597",
"종로구","76세","총인구수","명","1151",
"종로구","76세","남자인구수","명","487",
"종로구","76세","여자인구수","명","664",
"종로구","77세","총인구수","명","1058",
"종로구","77세","남자인구수","명","447",
"종로구","77세","여자인구수","명","611",
