"경기","고양시일산동구",남자,32897,13720,15812,6134,4008,11625,2029,698,-,5758
"경기","고양시일산동구",여자,27710,6630,11720,5324,1966,7361,1992,3726,964,5127
"경기","고양시일산서구",합계,61426,21631,25974,11148,6714,20271,4187,3952,970,10691
"경기","고양시일산서구",남자,33996,14569,15446,5947,4567,12505,2102,555,-,5861
"경기","고양시일산서구",여자,27430,7062,10528,5201,2147,7766,2085,3397,970,4830
"경기","과천시",합계,10741,3738,4242,2202,1197,3172,716,673,145,2011
"경기","과천시",남자,6158,2577,2744,1209,808,2063,390,112,-,1118
"경기","과천시",여자,4583,1161,1498,993,389,1109,326,561,145,893
"경기","구리시",합계,41894,18381,17679,7154,4809,14230,1850,2440,710,6559
"경기","구리시",남자,23118,11633,10497,3850,3174,8369,1043,422,-,3680
"경기","구리시",여자,18776,6748,7182,3304,1635,5861,807,2018,710,2879
"경기","남양주시",합계,137822,61353,62289,24835,13661,41076,5842,10085,2325,25478
"경기","남양주시",남자,75875,38267,36245,13276,8833,25252,3179,1813,-,14562
"경기","남양주시",여자,61947,23086,26044,11559,4828,15824,2663,8272,2325,10916
"경기","오산시",합계,49556,20337,20321,8182,5663,19354,2035,2910,498,9600
"경기","오산시",남자,30140,13637,13774,4800,4025,12281,1217,450,-,6316
"경기","오산시",여자,19416,6700,6547,3382,1638,7073,818,2460,498,3284
"경기","시흥시",합계,104019,47124,49318,16330,12823,36237,3049,5314,1105,14786
"경기","시흥시",남자,64916,31552,33205,9740,8948,24436,1811,992,-,9794
"경기","시흥시",여자,39103,15572,16113,6590,3875,11801,1238,4322,1105,4992
"경기","군포시",합계,64018,26011,25368,11079,7223,21481,2881,4074,874,12814
"경기","군포시",남자,37195,17075,16495,6261,4950,13405,1716,585,-,7611
"경기","군포시",여자,26823,8936,8873,4818,2273,8076,1165,3489,874,5203
"경기","의왕시",합계,35061,13325,14947,6491,3948,12713,1482,2512,549,5346
"경기","의왕시",남자,20113,8826,9368,3572,2665,7802,858,444,-,3187
"경기","의왕시",여자,14948,4499,5579,2919,1283,4911,624,2068,549,2159
"경기","하남시",합계,47429,18974,19454,8142,5434,15934,2746,2597,678,9000
"경기","하남시",남자,27305,12949,12096,4620,3723,9968,1559,429,-,4996
"경기","하남시",여자,20124,6025,7358,3522,1711,5966,1187,2168,678,4004
"경기","용인시처인구",합계,52417,22263,20384,7836,6039,17914,1627,3204,768,12010
"경기","용인시처인구",남자,30781,14269,13115,4540,4071,11452,945,638,-,7237
"경기","용인시처인구",여자,21636,7994,7269,3296,1968,6462,682,2566,768,4773
"경기","용인시기흥구",합계,84689,34465,35557,14831,9879,28383,4728,4713,1131,13500
"경기","용인시기흥구",남자,51053,24198,23172,8543,7042,18706,2793,806,-,7982
"경기","용인시기흥구",여자,33636,10267,12385,6288,2837,9677,1935,3907,1131,5518
"경기","용인시수지구",합계,66555,27623,26673,12007,7617,22657,3754,3648,910,10034
"경기","용인시수지구",남자,40008,19876,17428,6957,5513,14729,2228,620,-,5636
"경기","용인시수지구",여자,26547,7747,9245,5050,2104,7928,1526,3028,910,4398
"경기","파주시",합계,105832,40800,48453,18344,11895,34073,4520,6113,1232,19566
"경기","파주시",남자,64196,27163,31840,11072,8400,22194,2761,1024,-,12497
