"시도별(1)","시도별(2)",성별(1),2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"시도별(1)","시도별(2)",성별(1),계,계,계,65~69세,65~69세,65~69세,70~74세,70~74세,70~74세,75~79세,75~79세,75~79세,80~84세,80~84세,80~84세,85세 이상,85세 이상,85세 이상
"시도별(1)","시도별(2)",성별(1),계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심,계,특이소견없음,인지기능저하의심
"대구","수성구",남자,7566,6919,647,2366,2202,164,2672,2473,199,1317,1192,125,990,876,114,221,176,45
"대구","수성구",여자,9131,8001,1130,2913,2643,270,3366,3023,343,1541,1325,216,1086,872,214,225,138,87
"대구","달서구",합계,19976,17988,1988,7057,6563,494,7256,6627,629,3098,2741,357,2149,1796,353,416,261,155
"대구","달서구",남자,9120,8473,647,3310,3144,166,3292,3081,211,1419,1297,122,927,816,111,172,135,37
"대구","달서구",여자,10856,9515,1341,3747,3419,328,3964,3546,418,1679,1444,235,1222,980,242,244,126,118
"대구","달성군",합계,8129,7276,853,2739,2555,184,2863,2629,234,1278,1127,151,965,793,172,284,172,112
"대구","달성군",남자,3702,3420,282,1279,1211,68,1399,1302,97,542,497,45,371,327,44,111,83,28
"대구","달성군",여자,4427,3856,571,1460,1344,116,1464,1327,137,736,630,106,594,466,128,173,89,84
"인천","소계",합계,99407,86723,12684,32018,29269,2749,38252,33949,4303,15711,13235,2476,10929,8658,2271,2497,1612,885
"인천","소계",남자,46177,41643,4534,15242,14250,992,18113,16493,1620,7149,6261,888,4734,3933,801,939,706,233
"인천","소계",여자,53230,45080,8150,16776,15019,1757,20139,17456,2683,8562,6974,1588,6195,4725,1470,1558,906,652
"인천","중구",합계,4546,3915,631,1318,1189,129,1892,1649,243,763,629,134,483,387,96,90,61,29
"인천","중구",남자,2089,1858,231,622,579,43,860,766,94,372,322,50,204,165,39,31,26,5
"인천","중구",여자,2457,2057,400,696,610,86,1032,883,149,391,307,84,279,222,57,59,35,24
"인천","동구",합계,3562,3117,445,1007,932,75,1376,1232,144,630,533,97,441,352,89,108,68,40
"인천","동구",남자,1583,1412,171,452,427,25,618,558,60,290,255,35,187,146,41,36,26,10
"인천","동구",여자,1979,1705,274,555,505,50,758,674,84,340,278,62,254,206,48,72,42,30
"인천","미추홀구",합계,17506,15560,1946,5342,4936,406,6938,6234,704,2990,2560,430,1873,1569,304,363,261,102
"인천","미추홀구",남자,8151,7474,677,2485,2358,127,3252,2987,265,1397,1248,149,872,763,109,145,118,27
"인천","미추홀구",여자,9355,8086,1269,2857,2578,279,3686,3247,439,1593,1312,281,1001,806,195,218,143,75
"인천","연수구",합계,8348,7289,1059,2753,2516,237,3120,2787,333,1326,1114,212,931,730,201,218,142,76
"인천","연수구",남자,3908,3536,372,1352,1263,89,1478,1356,122,617,533,84,383,328,55,78,56,22
"인천","연수구",여자,4440,3753,687,1401,1253,148,1642,1431,211,709,581,128,548,402,146,140,86,54
"인천","남동구",합계,17037,15029,2008,5874,5409,465,6701,5986,715,2493,2125,368,1640,1301,339,329,208,121
"인천","남동구",남자,7956,7230,726,2764,2601,163,3219,2955,264,1107,960,147,743,619,124,123,95,28
"인천","남동구",여자,9081,7799,1282,3110,2808,302,3482,3031,451,1386,1165,221,897,682,215,206,113,93
"인천","부평구",합계,18069,15695,2374,6041,5507,534,6841,6014,827,2784,2335,449,1972,1549,423,431,290,141
"인천","부평구",남자,8306,7465,841,2861,2670,191,3208,2890,318,1240,1084,156,815,687,128,182,134,48
"인천","부평구",여자,9763,8230,1533,3180,2837,343,3633,3124,509,1544,1251,293,1157,862,295,249,156,93
"인천","계양구",합계,8950,7748,1202,3015,2757,258,3321,2943,378,1367,1117,250,1008,784,224,239,147,92
"인천","계양구",남자,4118,3699,419,1483,1384,99,1581,1444,137,563,483,80,410,332,78,81,56,25
"인천","계양구",여자,4832,4049,783,1532,1373,159,1740,1499,241,804,634,170,598,452,146,158,91,67
"인천","서구",합계,14197,12267,1930,4928,4459,469,5430,4797,633,2010,1685,325,1452,1098,354,377,228,149
"인천","서구",남자,6644,5972,672,2388,2199,189,2633,2407,226,889,789,100,607,481,126,127,96,31
"인천","서구",여자,7553,6295,1258,2540,2260,280,2797,2390,407,1121,896,225,845,617,228,250,132,118
"인천","강화군",합계,5608,4725,883,1352,1214,138,2014,1760,254,1097,917,180,887,687,200,258,147,111
"인천","강화군",남자,2669,2321,348,647,599,48,964,853,111,545,469,76,413,328,85,100,72,28
"인천","강화군",여자,2939,2404,535,705,615,90,1050,907,143,552,448,104,474,359,115,158,75,83
"인천","옹진군",합계,1584,1378,206,388,350,38,619,547,72,251,220,31,242,201,41,84,60,24
"인천","옹진군",남자,753,676,77,188,170,18,300,277,23,129,118,11,100,84,16,36,27,9
"인천","옹진군",여자,831,702,129,200,180,20,319,270,49,122,102,20,142,117,25,48,33,15
"광주","소계",합계,55479,49310,6169,16640,15416,1224,21716,19614,2102,9155,8009,1146,6498,5358,1140,1470,913,557
"광주","소계",남자,24832,22825,2007,7518,7111,407,9657,8946,711,4082,3684,398,3008,2641,367,567,443,124
"광주","소계",여자,30647,26485,4162,9122,8305,817,12059,10668,1391,5073,4325,748,3490,2717,773,903,470,433
"광주","동구",합계,5823,5189,634,1556,1419,137,2282,2063,219,1078,965,113,740,635,105,167,107,60
"광주","동구",남자,2635,2419,216,667,623,44,1004,918,86,493,457,36,384,350,34,87,71,16
"광주","동구",여자,3188,2770,418,889,796,93,1278,1145,133,585,508,77,356,285,71,80,36,44
"광주","서구",합계,11703,10319,1384,3570,3277,293,4571,4110,461,1934,1672,262,1321,1076,245,307,184,123
"광주","서구",남자,5335,4890,445,1637,1543,94,2039,1886,153,913,819,94,625,545,80,121,97,24
"광주","서구",여자,6368,5429,939,1933,1734,199,2532,2224,308,1021,853,168,696,531,165,186,87,99
"광주","남구",합계,10785,9710,1075,3088,2883,205,4305,3917,388,1796,1595,201,1324,1131,193,272,184,88
"광주","남구",남자,4782,4440,342,1360,1299,61,1910,1787,123,792,722,70,612,549,63,108,83,25
"광주","남구",여자,6003,5270,733,1728,1584,144,2395,2130,265,1004,873,131,712,582,130,164,101,63
"광주","북구",합계,17225,15376,1849,5369,5016,353,6732,6104,628,2762,2407,355,1922,1583,339,440,266,174
"광주","북구",남자,7811,7189,622,2458,2335,123,3029,2819,210,1223,1100,123,929,808,121,172,127,45
"광주","북구",여자,9414,8187,1227,2911,2681,230,3703,3285,418,1539,1307,232,993,775,218,268,139,129
"광주","광산구",합계,9943,8716,1227,3057,2821,236,3826,3420,406,1585,1370,215,1191,933,258,284,172,112
"광주","광산구",남자,4269,3887,382,1396,1311,85,1675,1536,139,661,586,75,458,389,69,79,65,14
"광주","광산구",여자,5674,4829,845,1661,1510,151,2151,1884,267,924,784,140,733,544,189,205,107,98
"대전","소계",합계,55805,48043,7762,17609,15928,1681,20346,17942,2404,9390,7808,1582,6829,5371,1458,1631,994,637
"대전","소계",남자,25870,23240,2630,8367,7807,560,9495,8629,866,4264,3725,539,3101,2603,498,643,476,167
"대전","소계",여자,29935,24803,5132,9242,8121,1121,10851,9313,1538,5126,4083,1043,3728,2768,960,988,518,470
"대전","동구",합계,10905,9494,1411,3251,2930,321,4017,3576,441,1998,1701,297,1377,1110,267,262,177,85
"대전","동구",남자,4947,4485,462,1502,1397,105,1813,1667,146,905,816,89,618,517,101,109,88,21
"대전","동구",여자,5958,5009,949,1749,1533,216,2204,1909,295,1093,885,208,759,593,166,153,89,64
"대전","중구",합계,12325,10615,1710,3542,3233,309,4681,4114,567,2117,1757,360,1567,1258,309,418,253,165
"대전","중구",남자,5596,5006,590,1601,1501,100,2134,1940,194,957,832,125,731,614,117,173,119,54
"대전","중구",여자,6729,5609,1120,1941,1732,209,2547,2174,373,1160,925,235,836,644,192,245,134,111
"대전","서구",합계,16670,14360,2310,5518,5006,512,5976,5271,705,2661,2211,450,2017,1577,440,498,295,203
