"행정구역별","연령별","항목","단위","2015 년",
"양양군","60~64","남자-계","","1113",
"양양군","60~64","남자-미혼","","45",
"양양군","60~64","남자-배우자 있음","","935",
"양양군","60~64","남자-사별","","25",
"양양군","60~64","남자-이혼","","108",
"양양군","60~64","여자-계","","1119",
"양양군","60~64","여자-미혼","","25",
"양양군","60~64","여자-배우자있음","","779",
"양양군","60~64","여자-사별","","250",
"양양군","60~64","여자-이혼","","65",
"양양군","65~69","내국인(60세 이상)-계","","1833",
"양양군","65~69","혼인상태-계","","1833",
"양양군","65~69","미혼","","34",
"양양군","65~69","배우자 있음","","1368",
"양양군","65~69","사별","","335",
"양양군","65~69","이혼","","96",
"양양군","65~69","남자-계","","878",
"양양군","65~69","남자-미혼","","17",
"양양군","65~69","남자-배우자 있음","","761",
"양양군","65~69","남자-사별","","34",
"양양군","65~69","남자-이혼","","66",
"양양군","65~69","여자-계","","955",
"양양군","65~69","여자-미혼","","17",
"양양군","65~69","여자-배우자있음","","607",
"양양군","65~69","여자-사별","","301",
"양양군","65~69","여자-이혼","","30",
"양양군","70~74","내국인(60세 이상)-계","","1920",
"양양군","70~74","혼인상태-계","","1920",
"양양군","70~74","미혼","","18",
"양양군","70~74","배우자 있음","","1228",
"양양군","70~74","사별","","590",
"양양군","70~74","이혼","","84",
"양양군","70~74","남자-계","","818",
"양양군","70~74","남자-미혼","","7",
"양양군","70~74","남자-배우자 있음","","704",
"양양군","70~74","남자-사별","","60",
"양양군","70~74","남자-이혼","","47",
"양양군","70~74","여자-계","","1102",
"양양군","70~74","여자-미혼","","11",
"양양군","70~74","여자-배우자있음","","524",
"양양군","70~74","여자-사별","","530",
"양양군","70~74","여자-이혼","","37",
"양양군","75~79","내국인(60세 이상)-계","","1516",
"양양군","75~79","혼인상태-계","","1516",
"양양군","75~79","미혼","","17",
"양양군","75~79","배우자 있음","","852",
"양양군","75~79","사별","","623",
"양양군","75~79","이혼","","24",
"양양군","75~79","남자-계","","673",
"양양군","75~79","남자-미혼","","10",
"양양군","75~79","남자-배우자 있음","","560",
"양양군","75~79","남자-사별","","84",
"양양군","75~79","남자-이혼","","19",
"양양군","75~79","여자-계","","843",
"양양군","75~79","여자-미혼","","7",
"양양군","75~79","여자-배우자있음","","292",
"양양군","75~79","여자-사별","","539",
"양양군","75~79","여자-이혼","","5",
"양양군","80~84","내국인(60세 이상)-계","","773",
"양양군","80~84","혼인상태-계","","773",
"양양군","80~84","미혼","","8",
"양양군","80~84","배우자 있음","","314",
"양양군","80~84","사별","","446",
"양양군","80~84","이혼","","5",
"양양군","80~84","남자-계","","275",
"양양군","80~84","남자-미혼","","1",
"양양군","80~84","남자-배우자 있음","","222",
"양양군","80~84","남자-사별","","49",
"양양군","80~84","남자-이혼","","3",
"양양군","80~84","여자-계","","498",
"양양군","80~84","여자-미혼","","7",
"양양군","80~84","여자-배우자있음","","92",
"양양군","80~84","여자-사별","","397",
"양양군","80~84","여자-이혼","","2",
"양양군","85세 이상","내국인(60세 이상)-계","","651",
"양양군","85세 이상","혼인상태-계","","651",
"양양군","85세 이상","미혼","","10",
"양양군","85세 이상","배우자 있음","","121",
"양양군","85세 이상","사별","","516",
"양양군","85세 이상","이혼","","4",
"양양군","85세 이상","남자-계","","144",
"양양군","85세 이상","남자-미혼","","2",
"양양군","85세 이상","남자-배우자 있음","","93",
"양양군","85세 이상","남자-사별","","47",
"양양군","85세 이상","남자-이혼","","2",
"양양군","85세 이상","여자-계","","507",
"양양군","85세 이상","여자-미혼","","8",
"양양군","85세 이상","여자-배우자있음","","28",
"양양군","85세 이상","여자-사별","","469",
"양양군","85세 이상","여자-이혼","","2",
"충청북도","합계","내국인(60세 이상)-계","","315533",
"충청북도","합계","혼인상태-계","","315533",
"충청북도","합계","미혼","","4518",
"충청북도","합계","배우자 있음","","198942",
"충청북도","합계","사별","","99591",
"충청북도","합계","이혼","","12482",
"충청북도","합계","남자-계","","137430",
"충청북도","합계","남자-미혼","","2345",
"충청북도","합계","남자-배우자 있음","","115152",
"충청북도","합계","남자-사별","","13254",
"충청북도","합계","남자-이혼","","6679",
"충청북도","합계","여자-계","","178103",
"충청북도","합계","여자-미혼","","2173",
"충청북도","합계","여자-배우자있음","","83790",
"충청북도","합계","여자-사별","","86337",
"충청북도","합계","여자-이혼","","5803",
"충청북도","60~64","내국인(60세 이상)-계","","87646",
"충청북도","60~64","혼인상태-계","","87646",
"충청북도","60~64","미혼","","2213",
"충청북도","60~64","배우자 있음","","68292",
"충청북도","60~64","사별","","11036",
"충청북도","60~64","이혼","","6105",
"충청북도","60~64","남자-계","","43485",
"충청북도","60~64","남자-미혼","","1315",
"충청북도","60~64","남자-배우자 있음","","37323",
"충청북도","60~64","남자-사별","","1583",
"충청북도","60~64","남자-이혼","","3264",
"충청북도","60~64","여자-계","","44161",
"충청북도","60~64","여자-미혼","","898",
"충청북도","60~64","여자-배우자있음","","30969",
"충청북도","60~64","여자-사별","","9453",
"충청북도","60~64","여자-이혼","","2841",
"충청북도","65~69","내국인(60세 이상)-계","","63856",
"충청북도","65~69","혼인상태-계","","63856",
"충청북도","65~69","미혼","","1038",
"충청북도","65~69","배우자 있음","","46976",
"충청북도","65~69","사별","","12738",
"충청북도","65~69","이혼","","3104",
"충청북도","65~69","남자-계","","30984",
"충청북도","65~69","남자-미혼","","549",
"충청북도","65~69","남자-배우자 있음","","26920",
"충청북도","65~69","남자-사별","","1786",
"충청북도","65~69","남자-이혼","","1729",
"충청북도","65~69","여자-계","","32872",
"충청북도","65~69","여자-미혼","","489",
"충청북도","65~69","여자-배우자있음","","20056",
"충청북도","65~69","여자-사별","","10952",
"충청북도","65~69","여자-이혼","","1375",
"충청북도","70~74","내국인(60세 이상)-계","","61274",
"충청북도","70~74","혼인상태-계","","61274",
"충청북도","70~74","미혼","","545",
"충청북도","70~74","배우자 있음","","39411",
"충청북도","70~74","사별","","19429",
"충청북도","70~74","이혼","","1889",
"충청북도","70~74","남자-계","","26957",
"충청북도","70~74","남자-미혼","","268",
"충청북도","70~74","남자-배우자 있음","","23068",
"충청북도","70~74","남자-사별","","2564",
"충청북도","70~74","남자-이혼","","1057",
"충청북도","70~74","여자-계","","34317",
"충청북도","70~74","여자-미혼","","277",
"충청북도","70~74","여자-배우자있음","","16343",
"충청북도","70~74","여자-사별","","16865",
"충청북도","70~74","여자-이혼","","832",
"충청북도","75~79","내국인(60세 이상)-계","","51080",
"충청북도","75~79","혼인상태-계","","51080",
"충청북도","75~79","미혼","","352",
"충청북도","75~79","배우자 있음","","28021",
"충청북도","75~79","사별","","21816",
"충청북도","75~79","이혼","","891",
"충청북도","75~79","남자-계","","20568",
"충청북도","75~79","남자-미혼","","134",
"충청북도","75~79","남자-배우자 있음","","17031",
"충청북도","75~79","남자-사별","","2955",
"충청북도","75~79","남자-이혼","","448",
"충청북도","75~79","여자-계","","30512",
"충청북도","75~79","여자-미혼","","218",
"충청북도","75~79","여자-배우자있음","","10990",
"충청북도","75~79","여자-사별","","18861",
"충청북도","75~79","여자-이혼","","443",
"충청북도","80~84","내국인(60세 이상)-계","","31817",
"충청북도","80~84","혼인상태-계","","31817",
"충청북도","80~84","미혼","","189",
"충청북도","80~84","배우자 있음","","12228",
"충청북도","80~84","사별","","19035",
"충청북도","80~84","이혼","","365",
"충청북도","80~84","남자-계","","10447",
"충청북도","80~84","남자-미혼","","58",
"충청북도","80~84","남자-배우자 있음","","7898",
"충청북도","80~84","남자-사별","","2361",
"충청북도","80~84","남자-이혼","","130",
"충청북도","80~84","여자-계","","21370",
"충청북도","80~84","여자-미혼","","131",
"충청북도","80~84","여자-배우자있음","","4330",
"충청북도","80~84","여자-사별","","16674",
"충청북도","80~84","여자-이혼","","235",
"충청북도","85세 이상","내국인(60세 이상)-계","","19860",
"충청북도","85세 이상","혼인상태-계","","19860",
"충청북도","85세 이상","미혼","","181",
"충청북도","85세 이상","배우자 있음","","4014",
"충청북도","85세 이상","사별","","15537",
"충청북도","85세 이상","이혼","","128",
"충청북도","85세 이상","남자-계","","4989",
"충청북도","85세 이상","남자-미혼","","21",
"충청북도","85세 이상","남자-배우자 있음","","2912",
"충청북도","85세 이상","남자-사별","","2005",
"충청북도","85세 이상","남자-이혼","","51",
"충청북도","85세 이상","여자-계","","14871",
"충청북도","85세 이상","여자-미혼","","160",
"충청북도","85세 이상","여자-배우자있음","","1102",
"충청북도","85세 이상","여자-사별","","13532",
"충청북도","85세 이상","여자-이혼","","77",
"동부","합계","내국인(60세 이상)-계","","146608",
"동부","합계","혼인상태-계","","146608",
"동부","합계","미혼","","2170",
"동부","합계","배우자 있음","","92333",
"동부","합계","사별","","44461",
"동부","합계","이혼","","7644",
"동부","합계","남자-계","","63999",
"동부","합계","남자-미혼","","1071",
"동부","합계","남자-배우자 있음","","52916",
"동부","합계","남자-사별","","6191",
"동부","합계","남자-이혼","","3821",
"동부","합계","여자-계","","82609",
"동부","합계","여자-미혼","","1099",
"동부","합계","여자-배우자있음","","39417",
"동부","합계","여자-사별","","38270",
"동부","합계","여자-이혼","","3823",
"동부","60~64","내국인(60세 이상)-계","","45886",
"동부","60~64","혼인상태-계","","45886",
"동부","60~64","미혼","","1040",
"동부","60~64","배우자 있음","","34905",
"동부","60~64","사별","","6167",
"동부","60~64","이혼","","3774",
"동부","60~64","남자-계","","22369",
"동부","60~64","남자-미혼","","624",
"동부","60~64","남자-배우자 있음","","18952",
"동부","60~64","남자-사별","","911",
"동부","60~64","남자-이혼","","1882",
"동부","60~64","여자-계","","23517",
"동부","60~64","여자-미혼","","416",
"동부","60~64","여자-배우자있음","","15953",
"동부","60~64","여자-사별","","5256",
"동부","60~64","여자-이혼","","1892",
"동부","65~69","내국인(60세 이상)-계","","31367",
"동부","65~69","혼인상태-계","","31367",
"동부","65~69","미혼","","506",
"동부","65~69","배우자 있음","","22463",
"동부","65~69","사별","","6492",
"동부","65~69","이혼","","1906",
"동부","65~69","남자-계","","14918",
