"평택시","여자",203767,189274,14493,715,1385,751,1320,1066,11162,561,1089
"동두천시","계",88832,80696,8136,543,749,446,915,1097,5778,373,744
"동두천시","남자",43471,39953,3518,310,423,254,298,532,2148,265,375
"동두천시","여자",45361,40743,4618,233,326,192,617,565,3630,108,369
"안산시","계",650843,614661,36182,3067,4318,2583,3113,3923,24765,2262,3731
"안산시","남자",327752,312262,15490,1619,2037,1234,839,1969,9325,1391,1729
"안산시","여자",323091,302399,20692,1448,2281,1349,2274,1954,15440,871,2002
"상록구","계",351972,332451,19521,1511,2340,1400,1672,2497,13076,1202,2150
"상록구","남자",176167,167665,8502,821,1090,673,433,1195,4981,796,1033
"상록구","여자",175805,164786,11019,690,1250,727,1239,1302,8095,406,1117
"단원구","계",298871,282210,16661,1556,1978,1183,1441,1426,11689,1060,1581
"단원구","남자",151585,144597,6988,798,947,561,406,774,4344,595,696
"단원구","여자",147286,137613,9673,758,1031,622,1035,652,7345,465,885
"고양시","계",920184,864865,55319,4472,7023,3336,5945,5927,37232,3347,5513
"고양시","남자",443673,421363,22310,2493,3250,1517,1562,2769,12699,2148,2504
"고양시","여자",476511,443502,33009,1979,3773,1819,4383,3158,24533,1199,3009
"덕양구","계",394748,369851,24897,1970,3088,1407,2591,2752,17124,1315,2368
"덕양구","남자",192475,182450,10025,1086,1381,685,729,1272,5991,866,1106
"덕양구","여자",202273,187401,14872,884,1707,722,1862,1480,11133,449,1262
"일산동구","계",258613,241498,17115,1530,2062,1174,2190,2020,11310,927,1966
"일산동구","남자",123637,116807,6830,860,1046,502,531,901,3862,604,826
"일산동구","여자",134976,124691,10285,670,1016,672,1659,1119,7448,323,1140
"일산서구","계",266823,253516,13307,972,1873,755,1164,1155,8798,1105,1179
"일산서구","남자",127561,122106,5455,547,823,330,302,596,2846,678,572
"일산서구","여자",139262,131410,7852,425,1050,425,862,559,5952,427,607
"과천시","계",61367,57712,3655,318,542,142,384,338,2582,189,320
"과천시","남자",29358,27964,1394,181,255,96,76,146,832,124,143
"과천시","여자",32009,29748,2261,137,287,46,308,192,1750,65,177
"구리시","계",168577,159128,9449,564,934,400,685,807,7160,451,688
"구리시","남자",82357,78546,3811,310,381,224,191,445,2565,289,331
"구리시","여자",86220,80582,5638,254,553,176,494,362,4595,162,357
"남양주시","계",583228,546282,36946,2923,4504,1958,3842,4216,25644,2012,2973
"남양주시","남자",286604,271222,15382,1464,2183,961,1035,2185,9342,1208,1299
"남양주시","여자",296624,275060,21564,1459,2321,997,2807,2031,16302,804,1674
"오산시","계",189899,179658,10241,985,1292,814,733,923,7008,857,1225
"오산시","남자",96388,91707,4681,529,626,448,221,555,2856,527,644
"오산시","여자",93511,87951,5560,456,666,366,512,368,4152,330,581
"시흥시","계",368582,349706,18876,1743,2336,1231,1771,1984,12565,1240,1822
"시흥시","남자",191112,183006,8106,893,1167,591,487,886,4612,807,870
"시흥시","여자",177470,166700,10770,850,1169,640,1284,1098,7953,433,952
"군포시","계",260826,245338,15488,1538,2117,899,1504,1551,10633,1120,1364
"군포시","남자",127497,121163,6334,792,1013,439,436,763,3673,626,626
"군포시","여자",133329,124175,9154,746,1104,460,1068,788,6960,494,738
"의왕시","계",144532,135484,9048,1022,1116,660,974,840,6353,703,718
"의왕시","남자",70996,67281,3715,503,609,305,260,462,2223,396,333
"의왕시","여자",73536,68203,5333,519,507,355,714,378,4130,307,385
"하남시","계",143928,134506,9422,1008,955,731,993,843,6632,839,887
"하남시","남자",71516,67603,3913,509,501,343,219,433,2368,490,362
"하남시","여자",72412,66903,5509,499,454,388,774,410,4264,349,525
"용인시","계",894238,850099,44139,3344,5773,2588,4949,4971,29054,2423,4080
"용인시","남자",440142,421965,18177,1822,2897,1186,1224,2355,10250,1440,1870
"용인시","여자",454096,428134,25962,1522,2876,1402,3725,2616,18804,983,2210
"처인구","계",211678,197330,14348,988,1658,967,1680,1700,9216,1003,1600
"처인구","남자",107870,102107,5763,460,757,441,293,645,3231,611,818
"처인구","여자",103808,95223,8585,528,901,526,1387,1055,5985,392,782
"기흥구","계",374187,357788,16399,1309,2072,882,1721,1867,11064,705,1413
"기흥구","남자",183416,176508,6908,776,1018,395,508,964,3950,449,614
"기흥구","여자",190771,181280,9491,533,1054,487,1213,903,7114,256,799
"수지구","계",308373,294981,13392,1047,2043,739,1548,1404,8774,715,1067
"수지구","남자",148856,143350,5506,586,1122,350,423,746,3069,380,438
"수지구","여자",159517,151631,7886,461,921,389,1125,658,5705,335,629
"파주시","계",377547,352843,24704,1894,3119,1633,2452,2137,17287,1962,2231
"파주시","남자",188792,178540,10252,990,1371,913,741,1218,6272,1105,1065
"파주시","여자",188755,174303,14452,904,1748,720,1711,919,11015,857,1166
"이천시","계",189852,177159,12693,1068,1679,988,858,1292,8343,1366,1048
"이천시","남자",94584,89201,5383,455,800,465,204,651,3155,732,493
"이천시","여자",95268,87958,7310,613,879,523,654,641,5188,634,555
"안성시","계",175507,160970,14537,1072,1680,1395,1664,2238,9116,1170,1348
"안성시","남자",88706,82621,6085,570,835,673,553,1073,3327,666,619
"안성시","여자",86801,78349,8452,502,845,722,1111,1165,5789,504,729
"김포시","계",311398,293805,17593,1423,2056,906,1636,1505,12223,1083,1507
"김포시","남자",154566,147272,7294,658,1121,512,457,813,4323,643,684
"김포시","여자",156832,146533,10299,765,935,394,1179,692,7900,440,823
"화성시","계",533401,507796,25605,2175,3536,1738,2408,2746,16851,1922,2713
"화성시","남자",273374,262737,10637,1051,1818,740,570,1173,5935,1177,1187
"화성시","여자",260027,245059,14968,1124,1718,998,1838,1573,10916,745,1526
"광주시","계",280294,264459,15835,1210,1970,1038,1486,1771,10814,1181,1079
"광주시","남자",142481,135771,6710,584,1007,542,426,886,4057,684,421
"광주시","여자",137813,128688,9125,626,963,496,1060,885,6757,497,658
"양주시","계",186399,171457,14942,1494,1406,1178,1551,1677,10160,1053,1470
"양주시","남자",93140,86912,6228,756,698,525,391,802,3871,570,600
"양주시","여자",93259,84545,8714,738,708,653,1160,875,6289,483,870
"포천시","계",143626,131138,12488,780,1332,743,1374,1564,8227,884,1148
"포천시","남자",73891,68529,5362,403,643,385,418,775,3122,521,553
"포천시","여자",69735,62609,7126,377,689,358,956,789,5105,363,595
"여주시","계",101353,92177,9176,730,1043,768,946,859,6700,811,897
"여주시","남자",50191,46399,3792,435,458,371,272,371,2378,511,466
"여주시","여자",51162,45778,5384,295,585,397,674,488,4322,300,431
"연천군","계",40519,35549,4970,346,653,293,407,456,3510,279,406
"연천군","남자",20623,18639,1984,159,331,135,126,189,1259,165,203
"연천군","여자",19896,16910,2986,187,322,158,281,267,2251,114,203
"가평군","계",55286,48760,6526,424,681,452,651,727,4105,681,1181
"가평군","남자",27647,24851,2796,226,329,234,240,347,1562,414,571
"가평군","여자",27639,23909,3730,198,352,218,411,380,2543,267,610
"양평군","계",96040,86668,9372,693,1206,685,1012,1109,6624,611,652
"양평군","남자",47587,43798,3789,310,520,356,307,578,2464,319,283
"양평군","여자",48453,42870,5583,383,686,329,705,531,4160,292,369
"강원도","계",1426569,1288994,137575,9250,17050,7373,10633,12437,100438,8016,12107
"강원도","남자",709546,653044,56502,4538,7973,4039,2987,6716,36213,4746,5801
"강원도","여자",717023,635950,81073,4712,9077,3334,7646,5721,64225,3270,6306
"동부","계",862968,790480,72488,5277,8890,3770,5039,6593,53371,3657,6427
"동부","남자",423283,393198,30085,2611,4254,2127,1415,3719,19482,2314,3047
"동부","여자",439685,397282,42403,2666,4636,1643,3624,2874,33889,1343,3380
"읍부","계",246740,222157,24583,1429,2722,1200,1752,2161,17959,1655,1879
"읍부","남자",124804,114872,9932,680,1335,670,508,1117,6352,930,873
"읍부","여자",121936,107285,14651,749,1387,530,1244,1044,11607,725,1006
"면부","계",316861,276357,40504,2544,5438,2403,3842,3683,29108,2704,3801
"면부","남자",161459,144974,16485,1247,2384,1242,1064,1880,10379,1502,1881
"면부","여자",155402,131383,24019,1297,3054,1161,2778,1803,18729,1202,1920
"춘천시","계",264018,241078,22940,1575,2949,1216,1539,2359,16432,1234,2319
"춘천시","남자",127672,118131,9541,825,1388,705,494,1348,5981,754,1105
"춘천시","여자",136346,122947,13399,750,1561,511,1045,1011,10451,480,1214
"원주시","계",309730,284971,24759,1829,2889,1314,1955,2146,17889,1386,2276
"원주시","남자",152617,142372,10245,875,1373,753,545,1129,6484,881,983
"원주시","여자",157113,142599,14514,954,1516,561,1410,1017,11405,505,1293
"강릉시","계",204482,184047,20435,1480,2692,1045,1550,1703,15280,983,1685
"강릉시","남자",101490,93066,8424,763,1172,526,442,974,5520,595,819
"강릉시","여자",102992,90981,12011,717,1520,519,1108,729,9760,388,866
"동해시","계",84272,76064,8208,614,1151,541,742,910,6305,335,666
"동해시","남자",41873,38436,3437,282,552,302,188,547,2351,206,358
"동해시","여자",42399,37628,4771,332,599,239,554,363,3954,129,308
"태백시","계",44071,38551,5520,269,666,223,334,487,4150,277,475
"태백시","남자",22093,19661,2432,144,403,125,87,243,1633,162,256
"태백시","여자",21978,18890,3088,125,263,98,247,244,2517,115,219
"속초시","계",74518,67743,6775,455,676,417,599,668,5125,277,468
"속초시","남자",36007,33370,2637,206,325,221,157,336,1794,142,215
"속초시","여자",38511,34373,4138,249,351,196,442,332,3331,135,253
"삼척시","계",66029,58287,7742,578,927,358,582,502,6039,345,581
"삼척시","남자",33561,30674,2887,209,424,190,136,258,2044,185,295
"삼척시","여자",32468,27613,4855,369,503,168,446,244,3995,160,286
"홍천군","계",62963,56786,6177,376,691,426,543,564,4391,430,572
"홍천군","남자",31526,29025,2501,208,297,239,172,320,1570,248,252
"홍천군","여자",31437,27761,3676,168,394,187,371,244,2821,182,320
"횡성군","계",40722,35887,4835,289,740,294,418,463,3470,522,477
"횡성군","남자",20303,18335,1968,136,323,131,111,225,1233,271,218
"횡성군","여자",20419,17552,2867,153,417,163,307,238,2237,251,259
"영월군","계",35386,30320,5066,258,543,273,358,406,3840,365,398
"영월군","남자",17831,15835,1996,133,213,155,108,212,1353,208,190
"영월군","여자",17555,14485,3070,125,330,118,250,194,2487,157,208
"평창군","계",38580,34936,3644,217,455,187,344,360,2577,168,227
"평창군","남자",19535,18058,1477,123,222,98,105,172,913,84,125
"평창군","여자",19045,16878,2167,94,233,89,239,188,1664,84,102
"정선군","계",35016,30319,4697,243,599,250,290,293,3604,248,423
"정선군","남자",17943,15926,2017,118,285,147,71,158,1346,159,220
"정선군","여자",17073,14393,2680,125,314,103,219,135,2258,89,203
"철원군","계",42403,38330,4073,249,481,150,310,356,2633,515,345
"철원군","남자",22103,20476,1627,116,235,92,96,196,841,292,160
"철원군","여자",20300,17854,2446,133,246,58,214,160,1792,223,185
"화천군","계",23306,21241,2065,146,297,99,147,171,1328,158,298
"화천군","남자",12746,11835,911,84,132,53,46,87,483,97,182
"화천군","여자",10560,9406,1154,62,165,46,101,84,845,61,116
"양구군","계",20678,18841,1837,141,220,93,184,210,1184,135,140
"양구군","남자",10664,9913,751,58,105,31,53,89,447,79,61
"양구군","여자",10014,8928,1086,83,115,62,131,121,737,56,79
"인제군","계",28533,25986,2547,184,367,110,150,213,1747,172,187
"인제군","남자",15067,14002,1065,107,172,64,39,118,638,111,80
"인제군","여자",13466,11984,1482,77,195,46,111,95,1109,61,107
"고성군","계",27221,24057,3164,196,317,199,280,303,2329,179,240
"고성군","남자",14297,13013,1284,91,160,93,64,163,821,96,119
"고성군","여자",12924,11044,1880,105,157,106,216,140,1508,83,121
"양양군","계",24641,21550,3091,151,390,178,308,323,2115,287,330
"양양군","남자",12218,10916,1302,60,192,114,73,141,761,176,163
"양양군","여자",12423,10634,1789,91,198,64,235,182,1354,111,167
"충청북도","계",1473678,1347093,126585,8460,15289,6836,9191,11276,89056,8390,12402
"충청북도","남자",733596,682549,51047,4179,6963,3433,2532,5483,30903,4933,6021
"충청북도","여자",740082,664544,75538,4281,8326,3403,6659,5793,58153,3457,6381
"동부","계",884637,826875,57762,4386,6764,3048,4155,5507,40184,3554,5585
"동부","남자",434879,411337,23542,2242,3110,1512,1059,2671,14189,2082,2598
"동부","여자",449758,415538,34220,2144,3654,1536,3096,2836,25995,1472,2987
"읍부","계",282908,257727,25181,1743,3078,1469,1638,2164,17715,1854,2526
"읍부","남자",143301,133246,10055,828,1444,736,430,990,5961,1064,1187
"읍부","여자",139607,124481,15126,915,1634,733,1208,1174,11754,790,1339
"면부","계",306133,262491,43642,2331,5447,2319,3398,3605,31157,2982,4291
"면부","남자",155416,137966,17450,1109,2409,1185,1043,1822,10753,1787,2236
"면부","여자",150717,124525,26192,1222,3038,1134,2355,1783,20404,1195,2055
"충주시","계",197780,180044,17736,1322,2410,956,1048,1510,12841,1061,1516
"충주시","남자",98803,91604,7199,692,1132,520,301,862,4521,582,723
"충주시","여자",98977,88440,10537,630,1278,436,747,648,8320,479,793
"제천시","계",129178,114641,14537,872,1533,662,880,1159,11309,745,1174
"제천시","남자",64195,58461,5734,435,688,327,219,516,3986,497,561
"제천시","여자",64983,56180,8803,437,845,335,661,643,7323,248,613
"청주시","계",769792,721230,48562,3391,5939,2623,4002,4798,32857,3162,4900
"청주시","남자",379411,359713,19698,1652,2709,1273,1030,2163,11406,1901,2291
"청주시","여자",390381,361517,28864,1739,3230,1350,2972,2635,21451,1261,2609
"상당구","계",161388,149215,12173,822,1346,595,877,1074,8308,964,1252
"상당구","남자",79158,74053,5105,425,616,299,254,480,3044,583,593
"상당구","여자",82230,75162,7068,397,730,296,623,594,5264,381,659
"서원구","계",207233,194188,13045,931,1643,802,1307,1524,8532,720,1429
"서원구","남자",100833,95700,5133,455,747,365,376,652,2771,458,679
"서원구","여자",106400,98488,7912,476,896,437,931,872,5761,262,750
"흥덕구","계",234813,221554,13259,960,1561,651,1021,1245,8867,945,1341
"흥덕구","남자",116285,110996,5289,432,741,294,204,584,2978,551,637
"흥덕구","여자",118528,110558,7970,528,820,357,817,661,5889,394,704
"청원구","계",166358,156273,10085,678,1389,575,797,955,7150,533,878
"청원구","남자",83135,78964,4171,340,605,315,196,447,2613,309,382
"청원구","여자",83223,77309,5914,338,784,260,601,508,4537,224,496
"보은군","계",31250,26337,4913,283,604,235,366,374,3510,293,436
"보은군","남자",15210,13465,1745,134,275,115,88,184,1057,144,231
"보은군","여자",16040,12872,3168,149,329,120,278,190,2453,149,205
"옥천군","계",48270,42280,5990,231,603,307,377,468,3839,609,814
"옥천군","남자",23937,21530,2407,109,255,140,88,208,1249,336,438
"옥천군","여자",24333,20750,3583,122,348,167,289,260,2590,273,376
"영동군","계",47233,40769,6464,371,813,338,428,389,4843,481,652
"영동군","남자",23285,20753,2532,179,345,165,133,226,1626,256,322
"영동군","여자",23948,20016,3932,192,468,173,295,163,3217,225,330
"진천군","계",63163,57313,5850,427,768,437,471,668,4063,309,519
"진천군","남자",32962,30472,2490,172,351,226,197,362,1460,174,277
"진천군","여자",30201,26841,3360,255,417,211,274,306,2603,135,242
"괴산군","계",36693,30900,5793,307,664,374,428,594,4228,359,501
"괴산군","남자",18569,16336,2233,162,307,211,119,302,1412,224,239
"괴산군","여자",18124,14564,3560,145,357,163,309,292,2816,135,262
"음성군","계",89585,80661,8924,681,1054,474,656,759,5662,961,1311
"음성군","남자",47116,43172,3944,381,503,290,226,424,2156,561,660
"음성군","여자",42469,37489,4980,300,551,184,430,335,3506,400,651
"단양군","계",27666,23233,4433,227,421,175,332,320,3368,235,343
"단양군","남자",13655,11925,1730,123,199,67,70,120,1134,161,186
"단양군","여자",14011,11308,2703,104,222,108,262,200,2234,74,157
"증평군","계",33068,29685,3383,348,480,255,203,237,2536,175,236
"증평군","남자",16453,15118,1335,140,199,99,61,116,896,97,93
"증평군","여자",16615,14567,2048,208,281,156,142,121,1640,78,143
"충청남도","계",1940811,1774273,166538,10418,19163,8955,12951,14274,117290,10265,16263
"충청남도","남자",973583,906898,66685,5136,8923,4576,3638,7112,41033,6100,7751
"충청남도","여자",967228,867375,99853,5282,10240,4379,9313,7162,76257,4165,8512
"동부","계",857198,810047,47151,3426,5264,2329,3288,3892,32206,2967,4607
"동부","남자",425180,405492,19688,1888,2600,1275,855,2066,11690,1774,2135
"동부","여자",432018,404555,27463,1538,2664,1054,2433,1826,20516,1193,2472
"읍부","계",450028,413248,36780,2494,4009,1788,2856,3216,25672,2067,3627
"읍부","남자",227458,212805,14653,1170,1915,908,811,1621,8772,1285,1804
"읍부","여자",222570,200443,22127,1324,2094,880,2045,1595,16900,782,1823
"면부","계",633585,550978,82607,4498,9890,4838,6807,7166,59412,5231,8029
"면부","남자",320945,288601,32344,2078,4408,2393,1972,3425,20571,3041,3812
"면부","여자",312640,262377,50263,2420,5482,2445,4835,3741,38841,2190,4217
"천안시","계",572935,542428,30507,2305,3698,1450,2342,2483,20810,1770,2558
"천안시","남자",288468,275431,13037,1287,1920,760,641,1304,7779,1082,1149
"천안시","여자",284467,266997,17470,1018,1778,690,1701,1179,13031,688,1409
"동남구","계",254616,239124,15492,1004,1786,644,1411,1314,10917,910,1289
"동남구","남자",127847,121292,6555,595,932,350,351,647,4061,538,543
"동남구","여자",126769,117832,8937,409,854,294,1060,667,6856,372,746
"서북구","계",318319,303304,15015,1301,1912,806,931,1169,9893,860,1269
"서북구","남자",160621,154139,6482,692,988,410,290,657,3718,544,606
"서북구","여자",157698,149165,8533,609,924,396,641,512,6175,316,663
"공주시","계",108003,94851,13152,581,1282,677,1119,1115,9221,993,1321
"공주시","남자",52885,47656,5229,314,572,355,243,549,3151,613,632
"공주시","여자",55118,47195,7923,267,710,322,876,566,6070,380,689
"보령시","계",95453,84392,11061,584,1073,591,717,665,8204,933,1084
"보령시","남자",47924,43438,4486,245,405,325,196,365,2966,560,563
"보령시","여자",47529,40954,6575,339,668,266,521,300,5238,373,521
"아산시","계",284744,267112,17632,1126,2092,1098,1285,1608,11823,942,2189
"아산시","남자",145332,138100,7232,651,1010,625,511,889,4164,553,1036
"아산시","여자",139412,129012,10400,475,1082,473,774,719,7659,389,1153
"서산시","계",155336,142907,12429,775,1473,785,916,1175,9045,858,1014
"서산시","남자",78801,73872,4929,393,631,384,231,575,3170,494,472
"서산시","여자",76535,69035,7500,382,842,401,685,600,5875,364,542
"논산시","계",116305,101692,14613,797,1666,927,1331,1397,10071,953,1779
"논산시","남자",57321,51475,5846,384,822,433,404,700,3493,515,868
"논산시","여자",58984,50217,8767,413,844,494,927,697,6578,438,911
"계룡시","계",36251,34411,1840,166,254,154,239,234,1300,117,162
"계룡시","남자",17481,16818,663,84,87,45,48,90,391,62,73
"계룡시","여자",18770,17593,1177,82,167,109,191,144,909,55,89
"당진시","계",147941,137224,10717,765,1182,467,925,983,7526,594,804
"당진시","남자",77094,73046,4048,292,583,226,246,417,2625,342,327
"당진시","여자",70847,64178,6669,473,599,241,679,566,4901,252,477
"금산군","계",52988,46395,6593,314,839,302,563,463,4810,333,631
"금산군","남자",26238,23710,2528,128,395,149,154,231,1544,223,259
"금산군","여자",26750,22685,4065,186,444,153,409,232,3266,110,372
"부여군","계",65999,57042,8957,610,899,478,774,784,6078,617,919
"부여군","남자",32036,28470,3566,322,385,246,208,345,2171,344,443
"부여군","여자",33963,28572,5391,288,514,232,566,439,3907,273,476
"서천군","계",51987,44708,7279,492,997,350,629,722,5285,429,502
"서천군","남자",25247,22637,2610,234,430,194,175,321,1618,253,233
"서천군","여자",26740,22071,4669,258,567,156,454,401,3667,176,269
"청양군","계",30558,25226,5332,247,622,299,361,448,3883,280,478
"청양군","남자",14992,12916,2076,119,297,117,108,198,1326,180,259
"청양군","여자",15566,12310,3256,128,325,182,253,250,2557,100,219
"홍성군","계",88636,78438,10198,689,1244,568,744,830,7469,521,1288
"홍성군","남자",43646,39583,4063,301,557,297,226,420,2609,302,661
"홍성군","여자",44990,38855,6135,388,687,271,518,410,4860,219,627
"예산군","계",77396,67393,10003,580,1156,489,615,840,7500,480,923
"예산군","남자",38228,34292,3936,209,475,253,169,433,2621,302,473
"예산군","여자",39168,33101,6067,371,681,236,446,407,4879,178,450
"태안군","계",56279,50054,6225,387,686,320,391,527,4265,445,611
"태안군","남자",27890,25454,2436,173,354,167,78,275,1405,275,303
"태안군","여자",28389,24600,3789,214,332,153,313,252,2860,170,308
"전라북도","계",1719666,1554551,165115,9844,18263,8560,11230,14327,118340,10423,17296
"전라북도","남자",843843,779496,64347,4612,7864,4338,2974,7098,39476,6105,8415
"전라북도","여자",875823,775055,100768,5232,10399,4222,8256,7229,78864,4318,8881
"동부","계",1210006,1125026,84980,5800,9520,4453,5660,8166,60081,5067,9224
"동부","남자",595023,560863,34160,2801,4194,2231,1505,4022,20942,3000,4259
"동부","여자",614983,564163,50820,2999,5326,2222,4155,4144,39139,2067,4965
"읍부","계",144915,129200,15715,950,1786,724,851,1403,11226,1013,1380
"읍부","남자",71470,65476,5994,404,828,323,196,744,3630,640,648
"읍부","여자",73445,63724,9721,546,958,401,655,659,7596,373,732
"면부","계",364745,300325,64420,3094,6957,3383,4719,4758,47033,4343,6692
"면부","남자",177350,153157,24193,1407,2842,1784,1273,2332,14904,2465,3508
"면부","여자",187395,147168,40227,1687,4115,1599,3446,2426,32129,1878,3184
"전주시","계",616504,578222,38282,2767,4518,2175,2591,3881,26266,2452,3936
"전주시","남자",300334,285244,15090,1305,2035,1130,667,1860,8770,1424,1784
"전주시","여자",316170,292978,23192,1462,2483,1045,1924,2021,17496,1028,2152
"완산구","계",345241,323182,22059,1565,2605,1293,1578,2332,15098,1298,2359
"완산구","남자",166961,158246,8715,726,1102,668,423,1116,5059,784,1058
"완산구","여자",178280,164936,13344,839,1503,625,1155,1216,10039,514,1301
"덕진구","계",271263,255040,16223,1202,1913,882,1013,1549,11168,1154,1577
"덕진구","남자",133373,126998,6375,579,933,462,244,744,3711,640,726
"덕진구","여자",137890,128042,9848,623,980,420,769,805,7457,514,851
"군산시","계",253765,233836,19929,1189,1975,910,1474,1987,14648,1079,2172
"군산시","남자",128044,120020,8024,543,918,435,397,1014,5218,627,1021
"군산시","여자",125721,113816,11905,646,1057,475,1077,973,9430,452,1151
"익산시","계",282503,257628,24875,1571,2845,1154,1872,2083,17577,1612,2663
"익산시","남자",139641,129452,10189,857,1170,545,459,1097,6278,974,1356
"익산시","여자",142862,128176,14686,714,1675,609,1413,986,11299,638,1307
"정읍시","계",104218,91624,12594,680,1366,625,694,984,9070,1093,1154
"정읍시","남자",50714,45793,4921,331,496,315,165,460,3051,659,546
"정읍시","여자",53504,45831,7673,349,870,310,529,524,6019,434,608
"남원시","계",76907,66369,10538,569,1122,664,804,737,7444,675,1396
"남원시","남자",36901,32880,4021,239,470,355,219,322,2339,419,709
"남원시","여자",40006,33489,6517,330,652,309,585,415,5105,256,687
"김제시","계",79465,66144,13321,642,1549,706,1002,1096,9721,670,1636
"김제시","남자",38584,33515,5069,270,670,360,289,512,3164,378,859
"김제시","여자",40881,32629,8252,372,879,346,713,584,6557,292,777
"완주군","계",88277,77901,10376,499,908,558,1012,1164,7338,581,1300
"완주군","남자",44634,40656,3978,218,412,313,331,566,2351,343,640
"완주군","여자",43643,37245,6398,281,496,245,681,598,4987,238,660
"진안군","계",21738,18126,3612,216,534,201,137,240,2566,267,305
"진안군","남자",10420,9124,1296,80,229,88,32,121,754,136,139
"진안군","여자",11318,9002,2316,136,305,113,105,119,1812,131,166
"무주군","계",22474,19158,3316,226,364,155,134,236,2353,205,280
"무주군","남자",10881,9633,1248,83,166,68,36,155,744,83,154
"무주군","여자",11593,9525,2068,143,198,87,98,81,1609,122,126
"장수군","계",20598,17485,3113,138,269,138,181,179,2347,163,271
"장수군","남자",9928,8838,1090,67,109,82,50,94,693,96,134
"장수군","여자",10670,8647,2023,71,160,56,131,85,1654,67,137
"임실군","계",24991,20339,4652,304,608,250,248,257,3348,426,362
"임실군","남자",12066,10304,1762,143,238,119,69,123,1107,250,184
"임실군","여자",12925,10035,2890,161,370,131,179,134,2241,176,178
"순창군","계",25737,21443,4294,263,594,286,249,315,3168,302,372
"순창군","남자",12090,10476,1614,139,279,136,79,169,994,173,203
"순창군","여자",13647,10967,2680,124,315,150,170,146,2174,129,169
"고창군","계",53029,44307,8722,404,802,381,488,560,6874,499,681
"고창군","남자",25662,22493,3169,179,307,187,105,311,2150,316,316
"고창군","여자",27367,21814,5553,225,495,194,383,249,4724,183,365
"부안군","계",49460,41969,7491,376,809,357,344,608,5620,399,768
"부안군","남자",23944,21068,2876,158,365,205,76,294,1863,227,370
"부안군","여자",25516,20901,4615,218,444,152,268,314,3757,172,398
"전라남도","계",1679235,1492125,187110,10664,21479,9386,12164,12176,138535,12191,17775
"전라남도","남자",824572,753129,71443,4733,8899,4902,2897,5981,45936,7033,8990
"전라남도","여자",854663,738996,115667,5931,12580,4484,9267,6195,92599,5158,8785
"동부","계",727029,677161,49868,3323,5295,2408,2899,3379,36446,3173,4407
"동부","남자",362240,342325,19915,1663,2309,1344,596,1659,12825,1850,2143
"동부","여자",364789,334836,29953,1660,2986,1064,2303,1720,23621,1323,2264
"읍부","계",397195,351849,45346,2796,5183,2128,3872,3658,33184,2675,4641
"읍부","남자",195079,177324,17755,1190,2155,1089,1046,1885,11312,1577,2345
"읍부","여자",202116,174525,27591,1606,3028,1039,2826,1773,21872,1098,2296
"면부","계",555011,463115,91896,4545,11001,4850,5393,5139,68905,6343,8727
"면부","남자",267253,233480,33773,1880,4435,2469,1255,2437,21799,3606,4502
"면부","여자",287758,229635,58123,2665,6566,2381,4138,2702,47106,2737,4225
"목포시","계",222814,206373,16441,944,1292,714,1050,1123,12234,1001,1394
"목포시","남자",110292,103723,6569,480,588,409,196,568,4326,596,672
"목포시","여자",112522,102650,9872,464,704,305,854,555,7908,405,722
"여수시","계",254609,231941,22668,1526,3004,1135,1332,1372,16964,1488,1976
"여수시","남자",127546,118764,8782,689,1212,618,300,674,5823,869,1085
"여수시","여자",127063,113177,13886,837,1792,517,1032,698,11141,619,891
"순천시","계",248286,232486,15800,844,1781,797,1140,1110,11480,1023,1332
"순천시","남자",121693,115339,6354,459,749,430,309,567,4001,640,628
"순천시","여자",126593,117147,9446,385,1032,367,831,543,7479,383,704
"나주시","계",86472,74030,12442,729,1457,681,703,992,8819,889,1548
"나주시","남자",42367,37724,4643,296,586,312,172,409,2803,491,782
"나주시","여자",44105,36306,7799,433,871,369,531,583,6016,398,766
"광양시","계",132809,123552,9257,600,1077,456,654,544,7007,556,632
"광양시","남자",67060,63429,3631,278,497,279,96,259,2443,364,296
"광양시","여자",65749,60123,5626,322,580,177,558,285,4564,192,336
"담양군","계",41078,34587,6491,298,826,330,630,471,4650,406,660
"담양군","남자",19840,17475,2365,122,355,182,128,270,1408,237,324
"담양군","여자",21238,17112,4126,176,471,148,502,201,3242,169,336
"곡성군","계",27554,22286,5268,283,715,328,348,507,3766,374,537
"곡성군","남자",12972,11070,1902,110,273,165,83,220,1155,202,276
"곡성군","여자",14582,11216,3366,173,442,163,265,287,2611,172,261
"구례군","계",23634,18978,4656,195,496,201,327,336,3597,237,448
"구례군","남자",11250,9373,1877,87,200,98,111,158,1282,173,236
"구례군","여자",12384,9605,2779,108,296,103,216,178,2315,64,212
"고흥군","계",59973,50499,9474,542,1078,455,633,680,7003,473,809
"고흥군","남자",28435,24853,3582,223,445,223,176,316,2344,251,425
"고흥군","여자",31538,25646,5892,319,633,232,457,364,4659,222,384
"보성군","계",38931,30039,8892,496,1048,381,430,547,7186,420,842
"보성군","남자",18460,15191,3269,207,416,171,116,262,2432,224,386
"보성군","여자",20471,14848,5623,289,632,210,314,285,4754,196,456
"화순군","계",58111,51334,6777,366,831,273,525,368,5010,432,585
"화순군","남자",27542,25007,2535,158,344,124,136,167,1619,206,287
"화순군","여자",30569,26327,4242,208,487,149,389,201,3391,226,298
