"행정구역별","연령별","항목","단위","2010 년",
"중구","45~49세","내국인-사별","","283",
"중구","45~49세","내국인-이혼","","1026",
"중구","45~49세","남자(15세이상)-계","","4671",
"중구","45~49세","남자-미혼","","712",
"중구","45~49세","남자-배우자있음","","3393",
"중구","45~49세","남자-사별","","64",
"중구","45~49세","남자-이혼","","502",
"중구","45~49세","여자(15세이상)-계","","4616",
"중구","45~49세","여자-미혼","","346",
"중구","45~49세","여자-배우자있음","","3527",
"중구","45~49세","여자-사별","","219",
"중구","45~49세","여자-이혼","","524",
"중구","50~54세","내국인(15세이상)-계","","9539",
"중구","50~54세","내국인-미혼","","698",
"중구","50~54세","내국인-배우자있음","","7203",
"중구","50~54세","내국인-사별","","516",
"중구","50~54세","내국인-이혼","","1122",
"중구","50~54세","남자(15세이상)-계","","4712",
"중구","50~54세","남자-미혼","","424",
"중구","50~54세","남자-배우자있음","","3595",
"중구","50~54세","남자-사별","","149",
"중구","50~54세","남자-이혼","","544",
"중구","50~54세","여자(15세이상)-계","","4827",
"중구","50~54세","여자-미혼","","274",
"중구","50~54세","여자-배우자있음","","3608",
"중구","50~54세","여자-사별","","367",
"중구","50~54세","여자-이혼","","578",
"중구","55~59세","내국인(15세이상)-계","","7432",
"중구","55~59세","내국인-미혼","","328",
"중구","55~59세","내국인-배우자있음","","5605",
"중구","55~59세","내국인-사별","","749",
"중구","55~59세","내국인-이혼","","750",
"중구","55~59세","남자(15세이상)-계","","3560",
"중구","55~59세","남자-미혼","","173",
"중구","55~59세","남자-배우자있음","","2843",
"중구","55~59세","남자-사별","","158",
"중구","55~59세","남자-이혼","","386",
"중구","55~59세","여자(15세이상)-계","","3872",
"중구","55~59세","여자-미혼","","155",
"중구","55~59세","여자-배우자있음","","2762",
"중구","55~59세","여자-사별","","591",
"중구","55~59세","여자-이혼","","364",
"중구","60~64세","내국인(15세이상)-계","","6220",
"중구","60~64세","내국인-미혼","","202",
"중구","60~64세","내국인-배우자있음","","4616",
"중구","60~64세","내국인-사별","","960",
"중구","60~64세","내국인-이혼","","442",
"중구","60~64세","남자(15세이상)-계","","2947",
"중구","60~64세","남자-미혼","","110",
"중구","60~64세","남자-배우자있음","","2405",
"중구","60~64세","남자-사별","","219",
"중구","60~64세","남자-이혼","","213",
"중구","60~64세","여자(15세이상)-계","","3273",
"중구","60~64세","여자-미혼","","92",
"중구","60~64세","여자-배우자있음","","2211",
"중구","60~64세","여자-사별","","741",
"중구","60~64세","여자-이혼","","229",
"중구","65~69세","내국인(15세이상)-계","","5516",
"중구","65~69세","내국인-미혼","","144",
"중구","65~69세","내국인-배우자있음","","3750",
"중구","65~69세","내국인-사별","","1362",
"중구","65~69세","내국인-이혼","","260",
"중구","65~69세","남자(15세이상)-계","","2532",
"중구","65~69세","남자-미혼","","59",
"중구","65~69세","남자-배우자있음","","2079",
"중구","65~69세","남자-사별","","240",
"중구","65~69세","남자-이혼","","154",
"중구","65~69세","여자(15세이상)-계","","2984",
"중구","65~69세","여자-미혼","","85",
"중구","65~69세","여자-배우자있음","","1671",
"중구","65~69세","여자-사별","","1122",
"중구","65~69세","여자-이혼","","106",
"중구","70~74세","내국인(15세이상)-계","","4204",
"중구","70~74세","내국인-미혼","","68",
"중구","70~74세","내국인-배우자있음","","2539",
"중구","70~74세","내국인-사별","","1476",
"중구","70~74세","내국인-이혼","","121",
"중구","70~74세","남자(15세이상)-계","","1848",
"중구","70~74세","남자-미혼","","27",
"중구","70~74세","남자-배우자있음","","1507",
"중구","70~74세","남자-사별","","263",
"중구","70~74세","남자-이혼","","51",
"중구","70~74세","여자(15세이상)-계","","2356",
"중구","70~74세","여자-미혼","","41",
"중구","70~74세","여자-배우자있음","","1032",
"중구","70~74세","여자-사별","","1213",
"중구","70~74세","여자-이혼","","70",
"중구","75~79세","내국인(15세이상)-계","","2593",
"중구","75~79세","내국인-미혼","","34",
"중구","75~79세","내국인-배우자있음","","1224",
"중구","75~79세","내국인-사별","","1282",
"중구","75~79세","내국인-이혼","","53",
"중구","75~79세","남자(15세이상)-계","","1041",
"중구","75~79세","남자-미혼","","7",
"중구","75~79세","남자-배우자있음","","835",
"중구","75~79세","남자-사별","","174",
"중구","75~79세","남자-이혼","","25",
"중구","75~79세","여자(15세이상)-계","","1552",
"중구","75~79세","여자-미혼","","27",
"중구","75~79세","여자-배우자있음","","389",
"중구","75~79세","여자-사별","","1108",
"중구","75~79세","여자-이혼","","28",
"중구","80~84세","내국인(15세이상)-계","","1455",
"중구","80~84세","내국인-미혼","","21",
"중구","80~84세","내국인-배우자있음","","488",
"중구","80~84세","내국인-사별","","925",
"중구","80~84세","내국인-이혼","","21",
"중구","80~84세","남자(15세이상)-계","","500",
"중구","80~84세","남자-미혼","","3",
"중구","80~84세","남자-배우자있음","","353",
"중구","80~84세","남자-사별","","134",
"중구","80~84세","남자-이혼","","10",
"중구","80~84세","여자(15세이상)-계","","955",
"중구","80~84세","여자-미혼","","18",
"중구","80~84세","여자-배우자있음","","135",
"중구","80~84세","여자-사별","","791",
"중구","80~84세","여자-이혼","","11",
"중구","85세 이상","내국인(15세이상)-계","","874",
"중구","85세 이상","내국인-미혼","","13",
"중구","85세 이상","내국인-배우자있음","","233",
"중구","85세 이상","내국인-사별","","618",
"중구","85세 이상","내국인-이혼","","10",
"중구","85세 이상","남자(15세이상)-계","","295",
"중구","85세 이상","남자-미혼","","0",
"중구","85세 이상","남자-배우자있음","","187",
"중구","85세 이상","남자-사별","","103",
"중구","85세 이상","남자-이혼","","5",
"중구","85세 이상","여자(15세이상)-계","","579",
"중구","85세 이상","여자-미혼","","13",
"중구","85세 이상","여자-배우자있음","","46",
"중구","85세 이상","여자-사별","","515",
"중구","85세 이상","여자-이혼","","5",
"용산구","합계","내국인(15세이상)-계","","189354",
"용산구","합계","내국인-미혼","","68684",
"용산구","합계","내국인-배우자있음","","100114",
"용산구","합계","내국인-사별","","12733",
"용산구","합계","내국인-이혼","","7823",
"용산구","합계","남자(15세이상)-계","","89908",
"용산구","합계","남자-미혼","","35378",
"용산구","합계","남자-배우자있음","","49579",
"용산구","합계","남자-사별","","1726",
"용산구","합계","남자-이혼","","3225",
"용산구","합계","여자(15세이상)-계","","99446",
"용산구","합계","여자-미혼","","33306",
"용산구","합계","여자-배우자있음","","50535",
"용산구","합계","여자-사별","","11007",
"용산구","합계","여자-이혼","","4598",
"용산구","15~19세","내국인(15세이상)-계","","11800",
"용산구","15~19세","내국인-미혼","","11773",
"용산구","15~19세","내국인-배우자있음","","24",
"용산구","15~19세","내국인-사별","","1",
"용산구","15~19세","내국인-이혼","","2",
"용산구","15~19세","남자(15세이상)-계","","5943",
"용산구","15~19세","남자-미혼","","5930",
"용산구","15~19세","남자-배우자있음","","11",
"용산구","15~19세","남자-사별","","1",
"용산구","15~19세","남자-이혼","","1",
"용산구","15~19세","여자(15세이상)-계","","5857",
"용산구","15~19세","여자-미혼","","5843",
"용산구","15~19세","여자-배우자있음","","13",
"용산구","15~19세","여자-사별","","0",
"용산구","15~19세","여자-이혼","","1",
"용산구","20~24세","내국인(15세이상)-계","","14143",
"용산구","20~24세","내국인-미혼","","13926",
"용산구","20~24세","내국인-배우자있음","","211",
"용산구","20~24세","내국인-사별","","1",
"용산구","20~24세","내국인-이혼","","5",
"용산구","20~24세","남자(15세이상)-계","","6489",
"용산구","20~24세","남자-미혼","","6426",
"용산구","20~24세","남자-배우자있음","","61",
"용산구","20~24세","남자-사별","","0",
"용산구","20~24세","남자-이혼","","2",
"용산구","20~24세","여자(15세이상)-계","","7654",
"용산구","20~24세","여자-미혼","","7500",
"용산구","20~24세","여자-배우자있음","","150",
"용산구","20~24세","여자-사별","","1",
"용산구","20~24세","여자-이혼","","3",
"용산구","25~29세","내국인(15세이상)-계","","21051",
"용산구","25~29세","내국인-미혼","","17821",
"용산구","25~29세","내국인-배우자있음","","3168",
"용산구","25~29세","내국인-사별","","9",
"용산구","25~29세","내국인-이혼","","53",
"용산구","25~29세","남자(15세이상)-계","","9794",
"용산구","25~29세","남자-미혼","","8801",
"용산구","25~29세","남자-배우자있음","","974",
"용산구","25~29세","남자-사별","","4",
"용산구","25~29세","남자-이혼","","15",
"용산구","25~29세","여자(15세이상)-계","","11257",
"용산구","25~29세","여자-미혼","","9020",
"용산구","25~29세","여자-배우자있음","","2194",
"용산구","25~29세","여자-사별","","5",
"용산구","25~29세","여자-이혼","","38",
"용산구","30~34세","내국인(15세이상)-계","","20724",
"용산구","30~34세","내국인-미혼","","11020",
"용산구","30~34세","내국인-배우자있음","","9447",
"용산구","30~34세","내국인-사별","","16",
"용산구","30~34세","내국인-이혼","","241",
"용산구","30~34세","남자(15세이상)-계","","10173",
"용산구","30~34세","남자-미혼","","6175",
"용산구","30~34세","남자-배우자있음","","3923",
"용산구","30~34세","남자-사별","","5",
"용산구","30~34세","남자-이혼","","70",
"용산구","30~34세","여자(15세이상)-계","","10551",
"용산구","30~34세","여자-미혼","","4845",
"용산구","30~34세","여자-배우자있음","","5524",
"용산구","30~34세","여자-사별","","11",
"용산구","30~34세","여자-이혼","","171",
"용산구","35~39세","내국인(15세이상)-계","","20822",
"용산구","35~39세","내국인-미혼","","6519",
"용산구","35~39세","내국인-배우자있음","","13504",
"용산구","35~39세","내국인-사별","","59",
"용산구","35~39세","내국인-이혼","","740",
"용산구","35~39세","남자(15세이상)-계","","10520",
"용산구","35~39세","남자-미혼","","3788",
"용산구","35~39세","남자-배우자있음","","6449",
"용산구","35~39세","남자-사별","","18",
"용산구","35~39세","남자-이혼","","265",
"용산구","35~39세","여자(15세이상)-계","","10302",
"용산구","35~39세","여자-미혼","","2731",
"용산구","35~39세","여자-배우자있음","","7055",
"용산구","35~39세","여자-사별","","41",
"용산구","35~39세","여자-이혼","","475",
"용산구","40~44세","내국인(15세이상)-계","","18000",
