"시군구별(1)","시군구별(2)",성별(1),2019,2019,2019,2019,2019,2019,2019,2019,2019
"시군구별(1)","시군구별(2)",성별(1),계,분변잠혈반응검사,분변잠혈반응검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사,대장이중조영촬영 또는 대장내시경검사
"시군구별(1)","시군구별(2)",성별(1),소계,잠혈반응 없음,잠혈반응 있음,이상소견 없음,대장폴립(용종),대장암의심,대장암,기타,기존 암환자
"경기","광주시",합계,46795,44679,2116,161,361,7,15,162,19
"경기","광주시",남자,22318,21176,1142,67,208,2,11,76,12
"경기","광주시",여자,24477,23503,974,94,153,5,4,86,7
"경기","양주시",합계,32288,29825,2463,209,701,9,21,188,22
"경기","양주시",남자,15480,14230,1250,87,374,5,10,73,15
"경기","양주시",여자,16808,15595,1213,122,327,4,11,115,7
"경기","포천시",합계,24849,22955,1894,91,438,2,14,251,11
"경기","포천시",남자,12072,10923,1149,55,279,1,10,126,8
"경기","포천시",여자,12777,12032,745,36,159,1,4,125,3
"경기","여주시",합계,15288,14341,947,70,223,5,7,52,16
"경기","여주시",남자,7321,6784,537,29,129,3,4,18,13
"경기","여주시",여자,7967,7557,410,41,94,2,3,34,3
"경기","연천군",합계,7277,6954,323,20,91,-,3,23,6
"경기","연천군",남자,3515,3349,166,13,48,-,2,9,5
"경기","연천군",여자,3762,3605,157,7,43,-,1,14,1
"경기","가평군",합계,10788,10042,746,78,137,5,8,40,7
"경기","가평군",남자,5227,4799,428,36,88,4,6,21,4
"경기","가평군",여자,5561,5243,318,42,49,1,2,19,3
"경기","양평군",합계,16277,14951,1326,62,245,2,14,95,14
"경기","양평군",남자,7991,7266,725,26,149,-,9,43,7
"경기","양평군",여자,8286,7685,601,36,96,2,5,52,7
"강원","소계",합계,243239,228783,14456,862,2984,61,150,1223,106
"강원","소계",남자,114225,106536,7689,368,1744,39,94,540,69
"강원","소계",여자,129014,122247,6767,494,1240,22,56,683,37
